featureID	uniq_len	num_alignments	counts	tpm
BHNFMJIF_00167	495	51.5	45.23	113.19
BHNFMJIF_00168	519	289.0	194.75	464.84
BHNFMJIF_00169	385	701.0	586.03	1885.59
BHNFMJIF_00170	244	234.0	199.13	1010.98
BHNFMJIF_00171	1086	69.0	60.52	69.03
BHNFMJIF_00172	1350	64.5	62.82	57.64
BHNFMJIF_00173	1038	67.0	63.12	75.33
BHNFMJIF_00174	867	47.5	46.05	65.79
BHNFMJIF_00175	1098	48.5	36.21	40.85
BHNFMJIF_00176	1056	75.5	74.62	87.53
BHNFMJIF_00177	1068	45.0	44.12	51.18
BHNFMJIF_00178	933	35.5	33.66	44.69
BHNFMJIF_00179	1032	45.0	40.73	48.89
BHNFMJIF_00180	1314	36.5	34.38	32.41
BHNFMJIF_00181	1262	42.5	40.72	39.97
BHNFMJIF_00182	1256	66.5	63.86	62.98
BHNFMJIF_00183	1533	56.0	52.47	42.40
BHNFMJIF_00184	834	92.0	89.63	133.13
BHNFMJIF_00185	1203	70.0	63.60	65.50
BHNFMJIF_00186	1854	484.5	463.40	309.62
BHNFMJIF_00187	834	313.0	271.99	403.99
BHNFMJIF_00188	378	126.0	98.20	321.80
BHNFMJIF_00189	792	152.0	137.60	215.22
BHNFMJIF_00190	1191	423.0	390.41	406.07
BHNFMJIF_00191	378	1027.5	967.79	3171.62
BHNFMJIF_00192	2010	1252.0	1247.40	768.78
BHNFMJIF_00193	1992	11.0	10.81	6.72
BHNFMJIF_00194	2247	11.5	9.94	5.48
BHNFMJIF_00195	1803	23.5	22.12	15.20
BHNFMJIF_00196	1572	10.0	9.12	7.19
BHNFMJIF_00197	679	12.0	10.50	19.15
BHNFMJIF_00198	1003	15.5	13.80	17.04
BHNFMJIF_00199	1866	75.0	74.59	49.52
BHNFMJIF_00200	3105	53.5	52.23	20.84
BHNFMJIF_00201	576	0.5	0.11	0.23
BHNFMJIF_00202	1059	2.0	1.81	2.11
BHNFMJIF_00203	1971	61.5	60.09	37.77
BHNFMJIF_00204	3201	118.5	112.52	43.54
BHNFMJIF_00205	285	24.5	13.26	57.62
BHNFMJIF_00206	555	16.0	5.48	12.22
BHNFMJIF_00207	3087	141.0	140.58	56.41
BHNFMJIF_00208	1683	136.0	135.34	99.61
BHNFMJIF_00209	633	23.0	21.62	42.32
BHNFMJIF_00210	1734	23.0	21.82	15.59
BHNFMJIF_00211	2010	19.5	18.70	11.52
BHNFMJIF_00212	3456	23.5	22.16	7.94
BHNFMJIF_00213	885	10.0	8.33	11.66
BHNFMJIF_00214	4404	473.5	471.80	132.71
BHNFMJIF_00215	2625	13.5	13.50	6.37
BHNFMJIF_00216	2130	83.5	82.06	47.72
BHNFMJIF_00217	798	31.0	26.77	41.55
BHNFMJIF_00218	1662	139.5	136.25	101.55
BHNFMJIF_00219	2001	155.0	151.03	93.50
BHNFMJIF_00220	351	85.5	76.12	268.64
BHNFMJIF_00221	849	157.5	146.01	213.04
BHNFMJIF_00222	825	552.0	510.25	766.16
BHNFMJIF_00223	1431	813.0	790.15	684.01
BHNFMJIF_00224	378	283.5	281.74	923.32
BHNFMJIF_00225	1125	300.5	295.35	325.22
BHNFMJIF_00226	773	334.0	302.17	484.25
BHNFMJIF_00227	1193	501.5	457.47	475.02
BHNFMJIF_00228	1662	389.5	378.21	281.90
BHNFMJIF_00229	768	89.5	79.00	127.43
BHNFMJIF_00230	1701	206.0	195.23	142.18
BHNFMJIF_00231	1305	316.0	312.81	296.94
BHNFMJIF_00232	2469	97.0	94.98	47.66
BHNFMJIF_00234	1656	13.0	13.00	9.72
BHNFMJIF_00235	736	3.5	3.00	5.06
BHNFMJIF_00236	211	0.5	0.42	2.48
BHNFMJIF_00237	618	1.0	1.00	2.00
BHNFMJIF_00238	892	0.5	0.50	0.69
BHNFMJIF_00239	349	0.0	0.00	0.00
BHNFMJIF_00240	1047	3.5	3.33	3.94
BHNFMJIF_00241	1026	2.0	2.00	2.41
BHNFMJIF_00242	243	10.0	6.62	33.76
BHNFMJIF_00243	663	22.0	20.06	37.48
BHNFMJIF_00244	741	32.5	29.17	48.77
BHNFMJIF_00245	762	57.0	49.84	81.03
BHNFMJIF_00246	183	9.0	5.73	38.77
BHNFMJIF_00247	1120	247.0	243.28	269.07
BHNFMJIF_00248	703	56.5	38.43	67.71
BHNFMJIF_00249	105	42.5	11.21	132.31
BHNFMJIF_00250	174	6.5	3.56	25.36
BHNFMJIF_00253	2229	433.5	431.35	239.72
BHNFMJIF_00254	729	61.5	51.30	87.18
BHNFMJIF_00255	588	413.5	358.61	755.51
BHNFMJIF_00256	1364	711.5	665.68	604.56
BHNFMJIF_00257	737	582.5	552.61	928.84
BHNFMJIF_00258	608	457.5	295.53	602.12
BHNFMJIF_00259	692	468.0	425.82	762.28
BHNFMJIF_00260	465	108.5	101.06	269.23
BHNFMJIF_00261	722	15.0	14.35	24.62
BHNFMJIF_00262	1052	15.0	12.54	14.76
BHNFMJIF_00263	1221	2.0	2.00	2.03
BHNFMJIF_00264	744	0.0	0.00	0.00
BHNFMJIF_00265	1209	0.5	0.50	0.51
BHNFMJIF_00266	1344	0.0	0.00	0.00
BHNFMJIF_00267	219	29.5	22.09	124.94
BHNFMJIF_00268	1503	173.0	164.82	135.85
BHNFMJIF_00269	1146	171.0	167.37	180.92
BHNFMJIF_00270	705	193.0	182.15	320.07
BHNFMJIF_00271	1509	352.0	332.84	273.24
BHNFMJIF_00272	1437	597.0	587.42	506.39
BHNFMJIF_00273	1179	185.0	178.29	187.33
BHNFMJIF_00274	1170	193.5	180.31	190.90
BHNFMJIF_00275	1059	567.5	505.58	591.41
BHNFMJIF_00276	1299	255.5	248.13	236.63
BHNFMJIF_00277	951	327.5	314.36	409.48
BHNFMJIF_00278	1434	33.0	28.74	24.83
BHNFMJIF_00279	933	46.0	40.56	53.85
BHNFMJIF_00280	1449	191.0	186.56	159.50
BHNFMJIF_00281	726	18.0	16.30	27.81
BHNFMJIF_00282	645	13.0	12.76	24.50
BHNFMJIF_00283	767	7.5	5.26	8.49
BHNFMJIF_00284	631	9.5	6.69	13.13
BHNFMJIF_00285	1166	14.5	13.42	14.26
BHNFMJIF_00286	1272	29.5	28.78	28.03
BHNFMJIF_00287	960	10.5	9.93	12.81
BHNFMJIF_00288	366	532.0	527.86	1786.60
BHNFMJIF_00289	1413	683.5	661.51	579.94
BHNFMJIF_00290	1266	556.0	505.47	494.60
BHNFMJIF_00291	1941	1015.0	984.70	628.45
BHNFMJIF_00292	666	10.5	7.37	13.72
BHNFMJIF_00293	1170	180.5	177.52	187.95
BHNFMJIF_00294	1047	62.0	58.10	68.74
BHNFMJIF_00295	327	21.5	19.06	72.22
BHNFMJIF_00296	498	55.5	53.97	134.26
BHNFMJIF_00297	717	56.5	45.36	78.38
BHNFMJIF_00298	1251	182.5	165.38	163.76
BHNFMJIF_00299	1518	883.5	876.19	715.02
BHNFMJIF_00300	2214	266.0	260.84	145.94
BHNFMJIF_00301	354	28.5	18.51	64.76
BHNFMJIF_00302	414	392.0	390.75	1169.20
BHNFMJIF_00303	772	32.5	31.88	51.16
BHNFMJIF_00304	727	18.5	17.29	29.46
BHNFMJIF_00305	1992	347.5	337.20	209.69
BHNFMJIF_00306	846	89.5	82.06	120.16
BHNFMJIF_00307	483	320.5	299.98	769.37
BHNFMJIF_00308	120	3.5	0.20	2.05
BHNFMJIF_00309	552	685.5	679.96	1525.92
BHNFMJIF_00310	858	245.0	242.06	349.48
BHNFMJIF_00311	1893	714.0	712.21	466.06
BHNFMJIF_00312	2598	732.0	730.59	348.36
BHNFMJIF_00313	3342	123.5	123.50	45.78
BHNFMJIF_00314	1689	1115.5	1093.17	801.77
BHNFMJIF_00315	1167	364.5	352.12	373.77
BHNFMJIF_00316	822	635.5	594.76	896.31
BHNFMJIF_00317	651	209.0	178.15	338.99
BHNFMJIF_00318	1349	147.0	146.37	134.41
BHNFMJIF_00319	1445	193.5	190.26	163.11
BHNFMJIF_00320	1254	415.0	390.44	385.69
BHNFMJIF_00321	382	121.0	97.39	315.81
BHNFMJIF_00322	1246	958.5	926.63	921.25
BHNFMJIF_00323	396	151.0	136.97	428.47
BHNFMJIF_00324	861	7938.0	7917.08	11390.75
BHNFMJIF_00325	1524	1154.5	1127.82	916.74
BHNFMJIF_00326	588	44.0	37.00	77.96
BHNFMJIF_00327	837	151.5	142.87	211.45
BHNFMJIF_00328	3138	247.0	242.03	95.54
BHNFMJIF_00329	1341	61.5	60.21	55.62
BHNFMJIF_00330	1341	34.0	30.90	28.54
BHNFMJIF_00331	2754	77.0	76.34	34.34
BHNFMJIF_00332	3312	104.5	104.38	39.04
BHNFMJIF_00333	2112	265.5	264.82	155.32
BHNFMJIF_00334	2334	48.0	45.55	24.18
BHNFMJIF_00335	1743	203.5	194.67	138.35
BHNFMJIF_00336	2004	188.0	183.78	113.60
BHNFMJIF_00337	972	294.0	285.17	363.44
BHNFMJIF_00338	288	98.5	71.74	308.56
BHNFMJIF_00339	1329	181.5	155.37	144.82
BHNFMJIF_00340	603	261.0	253.87	521.53
BHNFMJIF_00341	576	62.0	55.75	119.90
BHNFMJIF_00342	1656	235.5	218.39	163.37
BHNFMJIF_00343	1350	212.5	208.75	191.55
BHNFMJIF_00344	197	8.5	3.37	21.22
BHNFMJIF_00345	197	11.5	8.88	55.81
BHNFMJIF_00347	706	52.5	47.30	83.00
BHNFMJIF_00348	727	54.5	49.02	83.52
BHNFMJIF_00349	4398	202.0	198.39	55.88
BHNFMJIF_00350	243	299.0	288.15	1468.96
BHNFMJIF_00351	1500	427.5	410.02	338.61
BHNFMJIF_00352	1287	4.0	4.00	3.85
BHNFMJIF_00353	491	74.5	72.77	183.59
BHNFMJIF_00354	2156	294.0	290.33	166.82
BHNFMJIF_00355	177	22.5	10.05	70.36
BHNFMJIF_00356	1014	25.0	23.35	28.53
BHNFMJIF_00357	648	4.5	4.11	7.86
BHNFMJIF_00358	645	4.5	4.21	8.08
BHNFMJIF_00359	426	64.5	61.20	177.95
BHNFMJIF_00360	534	15.0	14.33	33.24
BHNFMJIF_00361	1041	64.5	62.83	74.76
BHNFMJIF_00362	354	9.0	8.58	30.01
BHNFMJIF_00363	498	3.0	2.95	7.34
BHNFMJIF_00364	639	6.0	6.00	11.63
BHNFMJIF_00365	861	0.0	0.00	0.00
BHNFMJIF_00366	342	0.0	0.00	0.00
BHNFMJIF_00367	168	0.0	0.00	0.00
BHNFMJIF_00368	687	0.0	0.00	0.00
BHNFMJIF_00369	1056	2.5	1.86	2.18
BHNFMJIF_00370	218	3.5	1.96	11.15
BHNFMJIF_00371	1556	26.0	24.51	19.51
BHNFMJIF_00372	1046	2.5	2.40	2.84
BHNFMJIF_00373	593	2.5	1.45	3.03
BHNFMJIF_00374	474	29.0	22.82	59.63
BHNFMJIF_00375	546	22.5	16.37	37.14
BHNFMJIF_00376	453	80.0	31.50	86.15
BHNFMJIF_00377	789	0.0	0.00	0.00
BHNFMJIF_00378	1566	0.5	0.50	0.40
BHNFMJIF_00380	1080	204.5	196.54	225.43
BHNFMJIF_00381	2232	162.5	161.24	89.49
BHNFMJIF_00382	1442	161.5	156.94	134.82
BHNFMJIF_00383	3230	171.0	168.52	64.63
BHNFMJIF_00384	2841	40.5	39.58	17.26
BHNFMJIF_00385	3192	30.5	29.31	11.37
BHNFMJIF_00386	1500	133.5	130.05	107.40
BHNFMJIF_00387	3075	145.5	141.69	57.08
BHNFMJIF_00388	114	0.5	0.02	0.23
BHNFMJIF_00389	1446	196.0	189.83	162.62
BHNFMJIF_00390	3120	348.5	338.80	134.52
BHNFMJIF_00391	1599	291.5	280.63	217.41
BHNFMJIF_00392	4281	99.0	98.98	28.64
BHNFMJIF_00393	269	64.5	56.16	258.64
BHNFMJIF_00394	569	70.0	58.98	128.41
BHNFMJIF_00395	2706	41.5	37.12	16.99
BHNFMJIF_00396	930	35.5	35.31	47.03
BHNFMJIF_00397	567	0.0	0.00	0.00
BHNFMJIF_00398	1095	1.0	1.00	1.13
BHNFMJIF_00399	573	0.0	0.00	0.00
BHNFMJIF_00400	1410	0.5	0.50	0.44
BHNFMJIF_00401	1539	0.5	0.50	0.40
BHNFMJIF_00402	948	0.0	0.00	0.00
BHNFMJIF_00403	942	12.0	10.59	13.92
BHNFMJIF_00404	1404	7.0	6.37	5.62
BHNFMJIF_00405	792	3.5	3.12	4.88
BHNFMJIF_00406	2412	38.0	37.31	19.16
BHNFMJIF_00407	446	0.5	0.50	1.39
BHNFMJIF_00408	98	0.0	0.00	0.00
BHNFMJIF_00409	429	0.0	0.00	0.00
BHNFMJIF_00410	231	0.0	0.00	0.00
BHNFMJIF_00411	2379	21.0	20.50	10.67
BHNFMJIF_00412	198	0.0	0.00	0.00
BHNFMJIF_00413	501	13.0	12.07	29.84
BHNFMJIF_00414	291	76.5	66.00	280.97
BHNFMJIF_00415	1518	20.5	18.76	15.31
BHNFMJIF_00416	1089	8.5	6.48	7.37
BHNFMJIF_00417	1216	4.5	4.40	4.48
BHNFMJIF_00418	614	2.0	1.89	3.82
BHNFMJIF_00419	1093	3.5	3.50	3.97
BHNFMJIF_00420	1527	13.5	13.25	10.75
BHNFMJIF_00421	687	11.0	10.46	18.87
BHNFMJIF_00422	1038	8.5	8.18	9.76
BHNFMJIF_00423	780	3.0	3.00	4.76
BHNFMJIF_00424	1104	4.5	4.50	5.05
BHNFMJIF_00425	1056	4.5	3.88	4.55
BHNFMJIF_00426	1101	10.5	9.16	10.31
BHNFMJIF_00427	549	4.0	3.60	8.12
BHNFMJIF_00428	960	2.0	1.86	2.41
BHNFMJIF_00429	906	11.5	10.79	14.75
BHNFMJIF_00430	819	13.0	12.32	18.63
BHNFMJIF_00431	1080	16.0	14.80	16.98
BHNFMJIF_00432	1083	10.0	9.14	10.45
BHNFMJIF_00433	1044	18.5	16.39	19.45
BHNFMJIF_00434	429	16.5	12.35	35.65
BHNFMJIF_00435	2145	26.5	26.05	15.04
BHNFMJIF_00436	1824	17.5	15.95	10.83
BHNFMJIF_00437	2106	21.5	20.99	12.34
BHNFMJIF_00438	3975	66.5	65.76	20.49
BHNFMJIF_00439	1470	33.5	31.38	26.45
BHNFMJIF_00440	1200	28.5	25.46	26.28
BHNFMJIF_00441	2445	22.5	21.14	10.71
BHNFMJIF_00442	1296	1684.0	1675.09	1601.12
BHNFMJIF_00443	1569	202.0	198.37	156.61
BHNFMJIF_00444	207	103.5	77.91	466.26
BHNFMJIF_00445	2418	595.0	587.20	300.83
BHNFMJIF_00447	534	93.5	78.70	182.57
BHNFMJIF_00448	954	191.5	183.52	238.29
BHNFMJIF_00449	496	56.0	49.72	124.17
BHNFMJIF_00450	649	81.5	76.85	146.69
BHNFMJIF_00451	573	31.5	27.16	58.73
BHNFMJIF_00452	1017	56.0	50.82	61.90
BHNFMJIF_00453	603	34.5	33.86	69.55
BHNFMJIF_00454	678	119.5	117.53	214.74
BHNFMJIF_00455	2043	558.5	552.34	334.91
BHNFMJIF_00456	495	88.5	75.82	189.75
BHNFMJIF_00457	435	84.5	60.75	173.00
BHNFMJIF_00458	1741	255.5	239.04	170.08
BHNFMJIF_00459	454	137.0	120.45	328.67
BHNFMJIF_00460	287	175.0	153.39	662.06
BHNFMJIF_00461	1112	144.0	137.14	152.77
BHNFMJIF_00462	678	479.0	477.63	872.68
BHNFMJIF_00463	507	66.5	59.14	144.50
BHNFMJIF_00466	705	346.0	333.22	585.51
BHNFMJIF_00467	294	10.0	6.49	27.33
BHNFMJIF_00468	759	80.5	80.32	131.09
BHNFMJIF_00469	366	839.5	832.60	2818.02
BHNFMJIF_00470	753	138.0	114.81	188.88
BHNFMJIF_00471	514	135.5	117.60	283.43
BHNFMJIF_00472	1252	441.5	427.70	423.18
BHNFMJIF_00473	1299	1317.0	1306.11	1245.55
BHNFMJIF_00474	897	93.5	92.34	127.53
BHNFMJIF_00475	1200	36.5	31.25	32.26
BHNFMJIF_00476	723	37.5	30.64	52.50
BHNFMJIF_00477	998	53.0	49.20	61.07
BHNFMJIF_00478	947	52.5	42.10	55.07
BHNFMJIF_00479	843	95.0	88.47	130.01
BHNFMJIF_00480	711	135.5	127.38	221.94
BHNFMJIF_00481	1101	275.5	267.05	300.47
BHNFMJIF_00482	1065	208.5	200.62	233.35
BHNFMJIF_00483	1050	329.5	319.34	376.75
BHNFMJIF_00484	2472	102.0	100.14	50.18
BHNFMJIF_00485	1317	69.0	66.48	62.53
BHNFMJIF_00486	1275	16.0	14.79	14.37
BHNFMJIF_00487	555	251.0	244.20	545.06
BHNFMJIF_00488	558	94.0	89.43	198.53
BHNFMJIF_00489	633	60.0	55.12	107.87
BHNFMJIF_00490	639	45.5	43.15	83.65
BHNFMJIF_00491	1036	19.5	18.40	22.00
BHNFMJIF_00492	778	15.5	12.08	19.23
BHNFMJIF_00493	836	129.5	121.39	179.88
BHNFMJIF_00494	548	95.5	76.09	172.00
BHNFMJIF_00495	207	15.0	8.35	49.98
BHNFMJIF_00496	698	106.5	99.88	177.26
BHNFMJIF_00497	1661	117.0	109.95	82.00
BHNFMJIF_00498	138	6.5	0.61	5.45
BHNFMJIF_00499	1797	4409.0	4346.43	2996.23
BHNFMJIF_00500	447	536.0	506.08	1402.49
BHNFMJIF_00501	828	129.5	109.45	163.74
BHNFMJIF_00502	552	35.0	22.70	50.94
BHNFMJIF_00503	378	46.0	31.30	102.57
BHNFMJIF_00504	447	65.0	58.82	163.02
BHNFMJIF_00505	3162	92.0	90.92	35.62
BHNFMJIF_00506	1743	66.0	61.86	43.97
BHNFMJIF_00507	786	167.5	165.09	260.19
BHNFMJIF_00508	2628	592.0	591.62	278.87
BHNFMJIF_00509	441	47.0	44.70	125.57
BHNFMJIF_00510	542	54.5	51.57	117.86
BHNFMJIF_00511	374	382.0	347.19	1149.96
BHNFMJIF_00512	450	313.5	284.99	784.52
BHNFMJIF_00513	993	203.5	199.15	248.45
BHNFMJIF_00514	3297	1520.0	1513.97	568.84
BHNFMJIF_00515	1580	310.5	300.74	235.79
BHNFMJIF_00516	1172	72.5	70.02	74.01
BHNFMJIF_00517	715	113.0	98.43	170.53
BHNFMJIF_00518	1303	813.0	767.81	729.97
BHNFMJIF_00519	1356	1201.0	1132.86	1034.92
BHNFMJIF_00520	645	175.0	85.70	164.59
BHNFMJIF_00521	1260	91.0	87.53	86.05
BHNFMJIF_00522	2133	1128.5	1124.23	652.91
BHNFMJIF_00523	1086	62.0	62.00	70.72
BHNFMJIF_00524	1044	551.0	545.77	647.58
BHNFMJIF_00525	743	190.5	167.27	278.88
BHNFMJIF_00526	554	170.5	154.83	346.20
BHNFMJIF_00527	1698	514.5	490.94	358.16
BHNFMJIF_00528	1803	703.5	667.10	458.34
BHNFMJIF_00529	93	4.0	2.85	37.96
BHNFMJIF_00530	375	130.0	121.98	402.96
BHNFMJIF_00531	579	636.5	633.84	1356.10
BHNFMJIF_00532	1443	119.0	110.84	95.15
BHNFMJIF_00533	3282	237.5	235.00	88.70
BHNFMJIF_00534	1341	63.5	61.00	56.35
BHNFMJIF_00535	1265	87.0	84.77	83.02
BHNFMJIF_00536	729	113.5	102.20	173.66
BHNFMJIF_00537	769	159.5	136.92	220.56
BHNFMJIF_00538	675	119.0	92.11	169.05
