featureID	uniq_len	num_alignments	counts	tpm
JJAGMNAF_00083	4017	389.5	385.94	66.69
JJAGMNAF_00084	545	40.5	38.54	49.09
JJAGMNAF_00085	569	26.0	19.14	23.35
JJAGMNAF_00086	1500	430.5	427.54	197.85
JJAGMNAF_00087	2802	791.0	789.35	195.54
JJAGMNAF_00088	1032	43.5	39.11	26.30
JJAGMNAF_00089	2307	268.5	249.93	75.20
JJAGMNAF_00090	492	198.5	182.31	257.21
JJAGMNAF_00091	208	67.0	43.56	145.38
JJAGMNAF_00092	1417	292.5	289.66	141.90
JJAGMNAF_00093	1680	141.5	130.65	53.98
JJAGMNAF_00094	183	116.5	76.48	290.08
JJAGMNAF_00095	966	196.0	186.70	134.15
JJAGMNAF_00096	594	97.0	91.36	106.76
JJAGMNAF_00097	1170	442.5	431.16	255.80
JJAGMNAF_00098	1116	169.0	146.51	91.13
JJAGMNAF_00099	819	278.5	231.60	196.29
JJAGMNAF_00100	1236	224.0	187.08	105.06
JJAGMNAF_00101	1041	1062.5	980.96	654.10
JJAGMNAF_00102	1386	447.5	432.19	216.45
JJAGMNAF_00103	768	366.0	353.74	319.72
JJAGMNAF_00104	564	628.5	618.93	761.74
JJAGMNAF_00105	903	40.0	38.48	29.58
JJAGMNAF_00106	2040	197.0	197.00	67.03
JJAGMNAF_00107	111	1.5	0.22	1.40
JJAGMNAF_00108	774	12.5	11.64	10.43
JJAGMNAF_00109	1779	240.5	237.71	92.75
JJAGMNAF_00110	1551	2.0	2.00	0.90
JJAGMNAF_00111	188	0.5	0.50	1.85
JJAGMNAF_00112	1808	4.0	4.00	1.54
JJAGMNAF_00113	3402	7.0	6.29	1.28
JJAGMNAF_00114	975	1.0	1.00	0.71
JJAGMNAF_00115	597	11.0	10.73	12.47
JJAGMNAF_00116	2109	173.5	170.96	56.27
JJAGMNAF_00117	1191	69.0	62.48	36.42
JJAGMNAF_00118	1344	2098.0	2091.44	1080.16
JJAGMNAF_00119	1887	323.5	314.58	115.72
JJAGMNAF_00120	384	50.5	47.47	85.81
JJAGMNAF_00121	1224	3.5	3.36	1.91
JJAGMNAF_00122	1650	9.0	8.49	3.57
JJAGMNAF_00123	1938	5.5	3.22	1.15
JJAGMNAF_00124	2637	7.5	7.50	1.97
JJAGMNAF_00125	1086	4.5	4.50	2.88
JJAGMNAF_00126	1923	7.5	7.21	2.60
JJAGMNAF_00127	1386	13.0	12.88	6.45
JJAGMNAF_00128	1427	53.5	52.60	25.59
JJAGMNAF_00129	134	22.0	12.50	64.74
JJAGMNAF_00130	933	580.5	526.58	391.77
JJAGMNAF_00131	1437	5.5	4.92	2.38
JJAGMNAF_00132	2028	8.0	8.00	2.74
JJAGMNAF_00133	3327	19.0	18.97	3.96
JJAGMNAF_00134	516	19.0	16.90	22.73
JJAGMNAF_00135	2814	290.5	289.82	71.49
JJAGMNAF_00136	2727	86.5	85.94	21.87
JJAGMNAF_00137	1614	10.0	9.59	4.12
JJAGMNAF_00138	2367	14.5	14.03	4.11
JJAGMNAF_00139	3422	93.0	92.82	18.83
JJAGMNAF_00140	1931	47.5	46.67	16.78
JJAGMNAF_00141	1827	7.5	6.11	2.32
JJAGMNAF_00142	3078	23.5	22.03	4.97
JJAGMNAF_00143	546	3.0	3.00	3.81
JJAGMNAF_00144	1227	4.0	4.00	2.26
JJAGMNAF_00145	2805	150.0	144.13	35.67
JJAGMNAF_00148	387	936.5	830.25	1489.15
JJAGMNAF_00149	1851	475.5	462.42	173.41
JJAGMNAF_00150	1215	714.5	701.92	401.01
JJAGMNAF_00151	1194	524.0	512.80	298.12
JJAGMNAF_00152	168	894.0	762.61	3150.90
JJAGMNAF_00153	2979	259.5	254.34	59.26
JJAGMNAF_00154	843	73.5	71.76	59.09
JJAGMNAF_00155	780	68.5	65.43	58.22
JJAGMNAF_00156	354	1796.0	1605.76	3148.62
JJAGMNAF_00157	219	45.5	41.46	131.42
JJAGMNAF_00158	4281	252.5	249.07	40.38
JJAGMNAF_00159	315	37.0	36.29	79.98
JJAGMNAF_00160	1416	17.5	16.74	8.21
JJAGMNAF_00161	1904	19.0	18.51	6.75
JJAGMNAF_00162	1385	12.5	12.39	6.21
JJAGMNAF_00163	2352	23.5	23.43	6.92
JJAGMNAF_00164	384	7.5	5.67	10.26
JJAGMNAF_00165	723	0.0	0.00	0.00
JJAGMNAF_00166	1167	173.0	163.19	97.07
JJAGMNAF_00167	3321	53.5	48.16	10.07
JJAGMNAF_00168	1644	7.5	6.20	2.62
JJAGMNAF_00169	1827	8.5	7.62	2.89
JJAGMNAF_00170	2979	33.5	31.72	7.39
JJAGMNAF_00171	2856	38.0	36.88	8.96
JJAGMNAF_00172	1395	13.5	13.25	6.59
JJAGMNAF_00173	1326	16.0	15.69	8.21
JJAGMNAF_00174	2310	20.5	20.43	6.14
JJAGMNAF_00175	3294	9.5	9.24	1.95
JJAGMNAF_00176	1182	28.0	23.61	13.86
JJAGMNAF_00177	1596	5.5	5.50	2.39
JJAGMNAF_00178	906	0.0	0.00	0.00
JJAGMNAF_00179	1614	37.0	37.00	15.91
JJAGMNAF_00180	2139	33.0	32.97	10.70
JJAGMNAF_00181	318	0.5	0.11	0.25
JJAGMNAF_00182	1782	3.0	3.00	1.17
JJAGMNAF_00183	1284	0.5	0.50	0.27
JJAGMNAF_00184	1854	5.5	5.50	2.06
JJAGMNAF_00185	3288	2.0	1.25	0.26
JJAGMNAF_00186	1134	2.0	2.00	1.22
JJAGMNAF_00187	2093	30.5	30.17	10.01
JJAGMNAF_00188	2333	20.5	19.54	5.81
JJAGMNAF_00189	2868	0.0	0.00	0.00
JJAGMNAF_00190	1275	0.5	0.50	0.27
JJAGMNAF_00191	1462	4.0	2.82	1.34
JJAGMNAF_00192	672	19.5	17.67	18.25
JJAGMNAF_00193	800	1.5	1.50	1.30
JJAGMNAF_00194	1425	3.5	3.09	1.51
JJAGMNAF_00195	2763	15.0	14.42	3.62
JJAGMNAF_00196	987	403.0	365.17	256.82
JJAGMNAF_00197	165	83.5	36.65	154.19
JJAGMNAF_00198	135	266.5	189.31	973.40
JJAGMNAF_00199	389	717.5	675.23	1204.89
JJAGMNAF_00200	971	878.0	856.88	612.55
JJAGMNAF_00201	720	139.5	136.87	131.96
JJAGMNAF_00202	1257	68.5	64.92	35.85
JJAGMNAF_00203	1242	102.0	98.02	54.78
JJAGMNAF_00204	1095	56.5	51.26	32.49
JJAGMNAF_00205	1317	91.5	81.20	42.80
JJAGMNAF_00206	1359	0.0	0.00	0.00
JJAGMNAF_00207	954	174.0	151.13	109.96
JJAGMNAF_00208	834	783.0	733.63	610.60
JJAGMNAF_00209	1395	1299.5	1288.54	641.16
JJAGMNAF_00210	954	254.5	242.84	176.69
JJAGMNAF_00211	660	253.5	227.29	239.04
JJAGMNAF_00212	709	141.5	127.70	125.03
JJAGMNAF_00213	2134	346.0	336.93	109.59
JJAGMNAF_00214	1011	640.0	618.09	424.37
JJAGMNAF_00215	642	984.0	929.39	1004.85
JJAGMNAF_00216	1542	3893.0	3701.83	1666.38
JJAGMNAF_00217	2694	634.5	627.62	161.71
JJAGMNAF_00218	846	184.5	172.17	141.26
JJAGMNAF_00219	1029	405.0	378.37	255.24
JJAGMNAF_00221	2454	19.5	19.04	5.39
JJAGMNAF_00222	1884	5.5	5.50	2.03
JJAGMNAF_00223	384	1.0	1.00	1.81
JJAGMNAF_00224	1689	0.5	0.50	0.21
JJAGMNAF_00225	3072	7.5	7.50	1.69
JJAGMNAF_00226	1647	6.5	6.49	2.74
JJAGMNAF_00227	861	2.0	1.07	0.86
JJAGMNAF_00228	933	6.0	5.56	4.13
JJAGMNAF_00229	927	4.0	3.54	2.65
JJAGMNAF_00230	1260	2.0	2.00	1.10
JJAGMNAF_00231	1020	11.0	8.72	5.93
JJAGMNAF_00232	645	39.5	38.20	41.11
JJAGMNAF_00238	429	1.5	1.36	2.21
JJAGMNAF_00239	297	43.0	40.83	95.44
JJAGMNAF_00240	99	4.0	1.33	9.36
JJAGMNAF_00241	534	12.5	8.91	11.58
JJAGMNAF_00242	1459	165.5	157.72	75.04
JJAGMNAF_00243	926	237.0	222.30	166.64
JJAGMNAF_00244	1354	361.5	335.56	172.03
JJAGMNAF_00245	294	66.0	60.73	143.38
JJAGMNAF_00246	3171	320.0	309.56	67.76
JJAGMNAF_00247	1023	181.5	170.77	115.87
JJAGMNAF_00248	1326	215.0	205.11	107.37
JJAGMNAF_00249	630	300.5	276.09	304.20
JJAGMNAF_00250	768	264.0	236.93	214.14
JJAGMNAF_00251	1386	572.5	543.51	272.20
JJAGMNAF_00252	3219	1089.0	1067.01	230.09
JJAGMNAF_00253	1212	349.0	336.51	192.73
JJAGMNAF_00254	2286	285.0	283.08	85.96
JJAGMNAF_00255	1335	834.0	828.15	430.60
JJAGMNAF_00256	1149	108.5	102.98	62.21
JJAGMNAF_00257	777	319.0	290.20	259.25
JJAGMNAF_00258	147	4.5	0.47	2.23
JJAGMNAF_00259	1206	775.0	770.33	443.38
JJAGMNAF_00260	2958	610.5	609.34	142.99
JJAGMNAF_00261	1338	1651.0	1628.89	845.04
JJAGMNAF_00262	385	310.0	290.14	523.10
JJAGMNAF_00263	1287	313.0	240.06	129.47
JJAGMNAF_00264	509	167.5	148.17	202.06
JJAGMNAF_00265	1824	126.5	120.63	45.91
JJAGMNAF_00266	942	486.0	479.26	353.15
JJAGMNAF_00267	873	139.0	137.66	109.45
JJAGMNAF_00268	882	250.0	222.11	174.80
JJAGMNAF_00269	552	142.0	122.25	153.73
JJAGMNAF_00270	987	111.5	94.81	66.68
JJAGMNAF_00271	1176	67.0	58.97	34.81
JJAGMNAF_00272	1251	79.0	67.51	37.46
JJAGMNAF_00273	429	3356.5	3297.55	5335.52
JJAGMNAF_00274	366	70.5	59.12	112.13
JJAGMNAF_00275	1851	118.5	104.21	39.08
JJAGMNAF_00276	1104	179.0	168.72	106.08
JJAGMNAF_00277	759	146.5	138.99	127.11
JJAGMNAF_00278	627	291.5	268.06	296.76
JJAGMNAF_00279	1020	432.0	404.15	275.04
JJAGMNAF_00280	204	9.5	7.35	25.02
JJAGMNAF_00281	1307	54.0	52.01	27.62
JJAGMNAF_00282	1373	89.0	88.25	44.62
JJAGMNAF_00283	1371	10.5	9.06	4.59
JJAGMNAF_00284	630	220.5	207.81	228.96
JJAGMNAF_00285	1857	110.5	104.80	39.17
JJAGMNAF_00286	405	44.5	40.10	68.72
JJAGMNAF_00287	927	43.0	30.63	22.93
JJAGMNAF_00288	588	10.0	9.37	11.07
JJAGMNAF_00289	202	13.0	12.01	41.28
JJAGMNAF_00290	2068	58.0	55.29	18.56
JJAGMNAF_00291	2310	36.0	30.50	9.16
JJAGMNAF_00292	300	13.5	8.02	18.55
JJAGMNAF_00293	2316	55.5	51.58	15.46
JJAGMNAF_00294	1362	21.0	20.01	10.20
JJAGMNAF_00295	192	7.5	6.94	25.08
JJAGMNAF_00296	198	0.5	0.36	1.25
JJAGMNAF_00297	384	0.0	0.00	0.00
JJAGMNAF_00298	354	0.0	0.00	0.00
JJAGMNAF_00299	327	0.0	0.00	0.00
JJAGMNAF_00300	1245	421.0	407.44	227.16
JJAGMNAF_00301	582	275.0	249.78	297.91
JJAGMNAF_00302	414	1.5	1.50	2.51
JJAGMNAF_00303	240	0.0	0.00	0.00
JJAGMNAF_00304	911	2.5	1.94	1.48
JJAGMNAF_00305	2198	2.5	2.35	0.74
JJAGMNAF_00306	1146	0.0	0.00	0.00
JJAGMNAF_00307	187	0.0	0.00	0.00
JJAGMNAF_00308	1481	10.5	9.13	4.28
JJAGMNAF_00309	538	4.0	2.76	3.56
JJAGMNAF_00310	393	3.0	2.40	4.23
JJAGMNAF_00311	162	21.5	10.10	43.29
JJAGMNAF_00312	2055	61.0	60.56	20.46
JJAGMNAF_00313	498	32.0	29.48	41.09
JJAGMNAF_00314	1140	312.0	308.86	188.06
JJAGMNAF_00315	3093	11.0	10.23	2.30
JJAGMNAF_00316	1818	3.5	3.37	1.29
JJAGMNAF_00317	3228	71.5	69.41	14.93
JJAGMNAF_00318	2070	6.0	6.00	2.01
JJAGMNAF_00319	1536	4.0	4.00	1.81
JJAGMNAF_00320	3504	17.0	16.03	3.18
JJAGMNAF_00321	987	34.5	33.04	23.23
JJAGMNAF_00322	582	31.0	31.00	36.97
JJAGMNAF_00323	1635	132.0	126.87	53.86
JJAGMNAF_00324	1671	402.0	400.28	166.28
JJAGMNAF_00325	1911	978.5	959.85	348.65
JJAGMNAF_00326	2151	1391.0	1385.58	447.13
JJAGMNAF_00327	1338	1.5	1.23	0.64
JJAGMNAF_00328	1962	3.0	2.26	0.80
JJAGMNAF_00329	363	28.0	24.37	46.59
JJAGMNAF_00330	2310	60.5	59.04	17.74
JJAGMNAF_00331	1497	199.5	196.92	91.31
JJAGMNAF_00332	1194	90.5	79.56	46.25
JJAGMNAF_00333	3117	152.5	151.42	33.72
JJAGMNAF_00334	1131	25.0	22.56	13.85
JJAGMNAF_00335	1398	133.5	119.70	59.43
JJAGMNAF_00336	543	568.5	559.75	715.55
JJAGMNAF_00337	818	6.5	6.03	5.12
JJAGMNAF_00338	227	8.5	8.06	24.66
JJAGMNAF_00339	146	20.5	5.79	27.55
JJAGMNAF_00340	1061	70.5	65.19	42.65
JJAGMNAF_00341	261	39.5	38.28	101.79
JJAGMNAF_00342	894	232.0	224.48	174.30
JJAGMNAF_00343	1020	365.5	349.71	237.98
JJAGMNAF_00344	381	363.5	349.33	636.43
JJAGMNAF_00345	1707	599.0	579.39	235.60
JJAGMNAF_00346	609	410.5	400.26	456.21
JJAGMNAF_00347	411	131.5	114.18	192.84
JJAGMNAF_00348	1089	389.5	380.05	242.25
JJAGMNAF_00349	1218	157.0	147.92	84.30
JJAGMNAF_00350	1998	16.5	16.47	5.72
JJAGMNAF_00351	79	1.0	0.60	5.25
JJAGMNAF_00352	850	9.0	8.48	6.92
JJAGMNAF_00353	387	156.0	154.94	277.91
JJAGMNAF_00354	1245	13.0	11.29	6.29
JJAGMNAF_00355	624	5.0	4.81	5.35
JJAGMNAF_00356	1497	4.5	4.49	2.08
JJAGMNAF_00357	501	25.0	24.79	34.35
JJAGMNAF_00358	1416	136.0	134.44	65.90
JJAGMNAF_00359	546	175.0	171.60	218.15
JJAGMNAF_00360	585	75.0	70.46	83.61
JJAGMNAF_00361	1383	4.0	3.51	1.76
JJAGMNAF_00363	1638	638.0	604.12	256.01
JJAGMNAF_00364	273	172.5	124.87	317.51
JJAGMNAF_00365	1752	123.5	118.65	47.01
JJAGMNAF_00366	1035	72.0	69.07	46.32
JJAGMNAF_00367	1419	45.0	43.33	21.20
JJAGMNAF_00368	1191	43.5	42.77	24.93
JJAGMNAF_00369	1365	681.5	652.68	331.90
JJAGMNAF_00370	288	11.0	9.29	22.38
JJAGMNAF_00371	1005	0.0	0.00	0.00
JJAGMNAF_00372	292	0.0	0.00	0.00
JJAGMNAF_00373	589	1.0	0.90	1.06
JJAGMNAF_00374	1017	6.0	5.94	4.05
JJAGMNAF_00375	1425	9.0	8.71	4.24
JJAGMNAF_00376	1497	11.0	10.20	4.73
JJAGMNAF_00377	928	5.0	4.83	3.61
JJAGMNAF_00378	835	16.0	15.80	13.13
JJAGMNAF_00379	756	182.0	171.69	157.64
JJAGMNAF_00380	615	411.0	401.24	452.87
JJAGMNAF_00381	1605	34.0	31.08	13.44
JJAGMNAF_00382	4323	190.5	190.11	30.52
JJAGMNAF_00383	1698	6.5	6.50	2.66
JJAGMNAF_00384	3270	8.0	8.00	1.70
JJAGMNAF_00385	987	1.5	1.50	1.05
JJAGMNAF_00386	603	1.0	0.62	0.72
JJAGMNAF_00387	1263	11.0	10.87	5.97
JJAGMNAF_00388	1614	0.0	0.00	0.00
JJAGMNAF_00389	510	0.0	0.00	0.00
JJAGMNAF_00390	204	11.5	10.56	35.94
JJAGMNAF_00391	681	1127.0	1115.54	1137.05
JJAGMNAF_00392	903	136.0	134.04	103.04
JJAGMNAF_00393	912	649.0	631.96	480.99
JJAGMNAF_00394	2343	556.0	540.24	160.05
JJAGMNAF_00395	4650	1879.5	1872.18	279.47
JJAGMNAF_00396	846	261.5	253.85	208.28
JJAGMNAF_00397	1245	211.0	203.42	113.41
JJAGMNAF_00398	1311	115.5	114.51	60.63
JJAGMNAF_00399	2568	127.5	112.66	30.45
JJAGMNAF_00400	1383	356.5	344.26	172.79
JJAGMNAF_00401	306	10019.0	9644.46	21877.56
JJAGMNAF_00402	672	638.5	588.87	608.26
JJAGMNAF_00403	747	840.0	740.34	687.95
JJAGMNAF_00404	600	202.0	196.82	227.70
JJAGMNAF_00406	132	24.0	14.65	77.03
JJAGMNAF_00407	591	15.0	10.34	12.15
JJAGMNAF_00408	936	20.5	17.90	13.28
JJAGMNAF_00409	3354	5.0	4.86	1.00
JJAGMNAF_00410	1542	2.0	1.59	0.72
JJAGMNAF_00411	2444	45.5	44.18	12.55
JJAGMNAF_00412	2078	51.5	49.45	16.52
JJAGMNAF_00413	2706	70.5	66.45	17.05
JJAGMNAF_00414	1599	24.0	21.67	9.41
JJAGMNAF_00415	1551	457.5	432.66	193.63
JJAGMNAF_00416	234	3.5	3.19	9.46
JJAGMNAF_00417	1305	1686.0	1670.79	888.70
JJAGMNAF_00418	105	11.5	6.19	40.93
JJAGMNAF_00419	279	11.5	9.30	23.14
JJAGMNAF_00420	2457	44.5	41.27	11.66
JJAGMNAF_00421	939	20.0	19.83	14.66
JJAGMNAF_00422	951	7.0	5.75	4.19
JJAGMNAF_00423	1061	123.5	113.40	74.19
JJAGMNAF_00424	641	364.5	347.96	376.81
JJAGMNAF_00428	1095	714.0	709.92	450.03
JJAGMNAF_00429	792	802.5	778.89	682.64
JJAGMNAF_00430	3222	831.0	818.37	176.31
JJAGMNAF_00431	2805	490.0	469.19	116.11
JJAGMNAF_00432	501	370.0	350.36	485.42
JJAGMNAF_00433	768	23.0	23.00	20.79
JJAGMNAF_00434	1200	1435.5	1429.27	826.75
JJAGMNAF_00435	1107	179.5	177.04	111.01
JJAGMNAF_00436	1458	175.5	163.18	77.69
JJAGMNAF_00437	912	151.5	139.57	106.23
JJAGMNAF_00438	615	102.0	83.32	94.04
JJAGMNAF_00439	1557	234.0	207.17	92.36
JJAGMNAF_00440	810	231.0	208.92	179.04
JJAGMNAF_00441	1209	541.5	531.26	305.01
JJAGMNAF_00442	1869	1218.5	1184.65	439.97
JJAGMNAF_00443	297	207.5	138.30	323.22
JJAGMNAF_00444	1668	897.0	861.86	358.66
JJAGMNAF_00445	1359	944.0	914.11	466.90
JJAGMNAF_00446	873	960.5	811.60	645.31
JJAGMNAF_00447	1338	998.0	724.97	376.10
JJAGMNAF_00448	1476	3883.5	3837.96	1804.92
JJAGMNAF_00449	210	3.5	0.13	0.42
JJAGMNAF_00450	435	12.0	11.29	18.02
JJAGMNAF_00451	669	5.5	2.06	2.14
JJAGMNAF_00452	1677	0.0	0.00	0.00
JJAGMNAF_00453	1017	39.0	38.36	26.18
JJAGMNAF_00454	906	2.5	2.50	1.92
JJAGMNAF_00455	317	0.5	0.50	1.09
JJAGMNAF_00456	443	1.5	1.50	2.35
JJAGMNAF_00457	183	0.0	0.00	0.00
JJAGMNAF_00458	145	0.0	0.00	0.00
JJAGMNAF_00459	868	0.0	0.00	0.00
JJAGMNAF_00460	1017	27.5	27.14	18.53
JJAGMNAF_00461	126	0.0	0.00	0.00
JJAGMNAF_00462	588	0.0	0.00	0.00
JJAGMNAF_00463	753	0.0	0.00	0.00
JJAGMNAF_00464	801	0.0	0.00	0.00
JJAGMNAF_00465	1449	65.5	65.12	31.19
JJAGMNAF_00466	222	5.0	5.00	15.63
JJAGMNAF_00467	2181	3493.5	3354.03	1067.47
JJAGMNAF_00468	1251	1056.0	965.74	535.85
JJAGMNAF_00469	672	721.5	665.34	687.26
JJAGMNAF_00470	1356	3502.5	3443.55	1762.74
JJAGMNAF_00471	246	28529.5	24894.62	70244.59
JJAGMNAF_00472	822	1272.5	1255.54	1060.23
JJAGMNAF_00473	764	220.0	207.51	188.53
JJAGMNAF_00474	761	494.5	453.16	413.34
JJAGMNAF_00475	1314	852.5	804.70	425.09
JJAGMNAF_00476	882	366.0	329.48	259.30
JJAGMNAF_00477	1008	1884.5	1656.58	1140.76
JJAGMNAF_00478	186	1196.0	965.04	3601.41
JJAGMNAF_00479	534	1126.5	956.69	1243.58
JJAGMNAF_00485	120	7.5	4.96	28.71
JJAGMNAF_00486	249	9.0	5.88	16.39
JJAGMNAF_00487	588	20.0	15.07	17.79
JJAGMNAF_00488	291	37.0	21.72	51.82
JJAGMNAF_00489	1002	669.0	665.16	460.79
JJAGMNAF_00490	2076	453.0	448.05	149.81
JJAGMNAF_00491	594	165.0	145.25	169.73
JJAGMNAF_00492	459	179.0	163.05	246.57
JJAGMNAF_00493	756	449.5	433.74	398.24
JJAGMNAF_00494	1245	343.0	333.95	186.19
JJAGMNAF_00495	543	566.5	541.49	692.20
JJAGMNAF_00496	891	3089.0	2814.84	2192.90
JJAGMNAF_00497	465	4883.5	4616.85	6891.84
JJAGMNAF_00498	2097	671.5	661.86	219.09
JJAGMNAF_00499	656	385.5	306.12	323.91
JJAGMNAF_00500	548	577.0	499.39	632.56
JJAGMNAF_00501	894	438.0	374.69	290.92
JJAGMNAF_00502	378	166.5	140.69	258.34
JJAGMNAF_00503	713	463.5	390.39	380.06
JJAGMNAF_00504	713	697.5	661.28	643.78
JJAGMNAF_00505	888	80.0	76.72	59.97
JJAGMNAF_00506	1311	146.5	138.19	73.17
JJAGMNAF_00507	351	0.0	0.00	0.00
JJAGMNAF_00508	392	0.0	0.00	0.00
JJAGMNAF_00509	338	0.0	0.00	0.00
JJAGMNAF_00510	1566	1.0	0.28	0.13
JJAGMNAF_00511	453	33.0	20.82	31.90
JJAGMNAF_00512	3080	375.5	368.62	83.07
JJAGMNAF_00513	1199	158.0	153.73	89.00
JJAGMNAF_00514	265	110.0	55.39	145.09
JJAGMNAF_00515	331	162.0	137.87	289.13
JJAGMNAF_00516	2352	125.0	124.03	36.61
JJAGMNAF_00517	2460	18.5	17.55	4.95
JJAGMNAF_00518	1635	1.0	1.00	0.42
JJAGMNAF_00519	2949	3.5	2.68	0.63
JJAGMNAF_00520	2841	103.5	101.93	24.91
JJAGMNAF_00521	2349	92.0	87.18	25.76
JJAGMNAF_00522	2499	53.0	49.78	13.83
JJAGMNAF_00523	1944	48.5	46.93	16.76
JJAGMNAF_00524	1509	15.5	15.50	7.13
JJAGMNAF_00525	1743	7.0	6.69	2.67
JJAGMNAF_00526	3279	15.5	14.70	3.11
JJAGMNAF_00527	945	44.0	33.63	24.70
JJAGMNAF_00528	561	161.5	161.26	199.53
JJAGMNAF_00529	2179	45.0	44.30	14.11
JJAGMNAF_00530	307	9.5	7.66	17.31
JJAGMNAF_00531	3072	241.5	230.28	52.03
JJAGMNAF_00532	1554	60.5	59.50	26.58
JJAGMNAF_00533	1002	17.0	15.80	10.95
JJAGMNAF_00534	1143	20.5	20.50	12.45
JJAGMNAF_00535	2457	35.0	34.38	9.71
JJAGMNAF_00536	1692	2.5	2.13	0.87
JJAGMNAF_00537	3102	1.5	1.50	0.34
JJAGMNAF_00538	4023	158.5	139.84	24.13
JJAGMNAF_00539	1041	239.0	225.14	150.12
