featureID	uniq_len	num_alignments	counts	tpm
JJAGMNAF_00090	492	305.5	277.91	185.00
JJAGMNAF_00091	208	146.0	96.81	152.43
JJAGMNAF_00092	1417	1150.5	1143.92	264.40
JJAGMNAF_00093	1680	425.0	404.25	78.81
JJAGMNAF_00094	183	211.0	131.64	235.60
JJAGMNAF_00095	966	229.5	217.24	73.66
JJAGMNAF_00096	594	139.5	136.27	75.14
JJAGMNAF_00097	1170	1135.0	1098.54	307.52
JJAGMNAF_00098	1116	598.0	490.41	143.93
JJAGMNAF_00099	819	571.5	444.42	177.73
JJAGMNAF_00100	1236	480.0	406.17	107.63
JJAGMNAF_00101	1041	1574.5	1517.76	477.52
JJAGMNAF_00102	1386	1375.5	1313.35	310.36
JJAGMNAF_00103	768	640.0	612.14	261.06
JJAGMNAF_00104	564	671.5	658.24	382.25
JJAGMNAF_00105	903	217.5	212.17	76.96
JJAGMNAF_00106	2040	250.0	248.23	39.85
JJAGMNAF_00107	111	2.0	0.62	1.82
JJAGMNAF_00108	774	31.5	30.55	12.93
JJAGMNAF_00109	1779	295.5	293.54	54.04
JJAGMNAF_00110	1551	20.0	19.25	4.06
JJAGMNAF_00111	188	2.5	1.81	3.16
JJAGMNAF_00112	1808	43.0	42.08	7.62
JJAGMNAF_00113	3402	120.5	115.52	11.12
JJAGMNAF_00114	975	54.0	51.36	17.25
JJAGMNAF_00115	597	25.5	23.82	13.07
JJAGMNAF_00116	2109	104.5	103.38	16.06
JJAGMNAF_00117	1191	82.5	78.11	21.48
JJAGMNAF_00118	1344	106.5	96.88	23.61
JJAGMNAF_00119	1887	678.0	660.98	114.73
JJAGMNAF_00120	384	62.5	49.10	41.88
JJAGMNAF_00121	1224	40.5	39.48	10.56
JJAGMNAF_00122	1650	17.0	13.91	2.76
JJAGMNAF_00123	1938	14.5	13.19	2.23
JJAGMNAF_00124	2637	39.0	38.90	4.83
JJAGMNAF_00125	1086	15.5	15.02	4.53
JJAGMNAF_00126	1923	41.0	40.97	6.98
JJAGMNAF_00127	1386	179.5	176.31	41.66
JJAGMNAF_00128	1427	180.5	179.06	41.10
JJAGMNAF_00129	134	56.5	28.54	69.77
JJAGMNAF_00130	933	300.5	279.30	98.05
JJAGMNAF_00131	1437	56.5	49.87	11.37
JJAGMNAF_00132	2028	206.5	205.45	33.18
JJAGMNAF_00133	3327	343.5	340.94	33.56
JJAGMNAF_00134	516	70.5	66.63	42.29
JJAGMNAF_00135	2814	1492.0	1488.14	173.21
JJAGMNAF_00136	2727	134.5	132.95	15.97
JJAGMNAF_00137	1614	36.5	35.60	7.22
JJAGMNAF_00138	2367	73.0	70.00	9.69
JJAGMNAF_00139	3422	512.0	508.90	48.71
JJAGMNAF_00140	1931	296.0	290.28	49.24
JJAGMNAF_00141	1827	300.5	298.22	53.46
JJAGMNAF_00142	3078	557.0	543.47	57.83
JJAGMNAF_00143	546	171.5	159.20	95.50
JJAGMNAF_00144	1227	288.5	278.68	74.39
JJAGMNAF_00145	2805	6516.5	6287.67	734.18
JJAGMNAF_00148	387	206.5	197.52	167.17
JJAGMNAF_00149	1851	2137.0	2118.65	374.88
JJAGMNAF_00150	1215	1495.5	1459.75	393.50
JJAGMNAF_00151	1194	1986.0	1954.29	536.08
JJAGMNAF_00152	168	274.0	233.81	455.82
JJAGMNAF_00153	2979	481.5	469.15	51.58
JJAGMNAF_00154	843	151.5	148.55	57.71
JJAGMNAF_00155	780	91.0	85.59	35.94
JJAGMNAF_00156	354	1045.5	937.20	867.11
JJAGMNAF_00157	219	70.0	41.58	62.18
JJAGMNAF_00158	4281	1522.5	1500.78	114.82
JJAGMNAF_00159	315	15.0	14.22	14.78
JJAGMNAF_00160	1416	35.0	30.97	7.16
JJAGMNAF_00161	1904	33.5	30.97	5.33
JJAGMNAF_00162	1385	68.5	66.69	15.77
JJAGMNAF_00163	2352	114.5	112.77	15.70
JJAGMNAF_00164	384	7.0	4.34	3.70
JJAGMNAF_00165	723	9.0	7.82	3.54
JJAGMNAF_00166	1167	423.5	407.10	114.25
JJAGMNAF_00167	3321	152.0	125.77	12.40
JJAGMNAF_00168	1644	28.0	25.98	5.18
JJAGMNAF_00169	1827	43.0	42.87	7.68
JJAGMNAF_00170	2979	96.5	95.41	10.49
JJAGMNAF_00171	2856	177.5	174.36	20.00
JJAGMNAF_00172	1395	110.0	107.61	25.26
JJAGMNAF_00173	1326	100.5	97.96	24.20
JJAGMNAF_00174	2310	93.5	92.12	13.06
JJAGMNAF_00175	3294	35.0	33.93	3.37
JJAGMNAF_00176	1182	55.0	48.86	13.54
JJAGMNAF_00177	1596	87.0	84.68	17.38
JJAGMNAF_00178	906	4.0	1.70	0.61
JJAGMNAF_00179	1614	61.0	60.01	12.18
JJAGMNAF_00180	2139	50.0	49.08	7.52
JJAGMNAF_00181	318	5.0	4.20	4.33
JJAGMNAF_00182	1782	8.0	7.37	1.36
JJAGMNAF_00183	1284	4.0	3.73	0.95
JJAGMNAF_00184	1854	10.5	10.50	1.85
JJAGMNAF_00185	3288	18.0	17.94	1.79
JJAGMNAF_00186	1134	6.5	6.16	1.78
JJAGMNAF_00187	2093	52.0	51.52	8.06
JJAGMNAF_00188	2333	89.5	89.40	12.55
JJAGMNAF_00189	2868	18.0	15.91	1.82
JJAGMNAF_00190	1275	7.5	6.15	1.58
JJAGMNAF_00191	1462	23.5	21.59	4.84
JJAGMNAF_00192	672	33.0	32.21	15.70
JJAGMNAF_00193	800	16.5	15.97	6.54
JJAGMNAF_00194	1425	35.5	31.03	7.13
JJAGMNAF_00195	2763	253.0	238.21	28.24
JJAGMNAF_00196	987	1117.5	1036.96	344.10
JJAGMNAF_00197	165	1827.5	842.51	1672.39
JJAGMNAF_00198	135	4097.5	2635.67	6394.41
JJAGMNAF_00199	389	807.0	724.76	610.22
JJAGMNAF_00200	971	1838.0	1741.56	587.44
JJAGMNAF_00201	720	375.0	369.83	168.23
JJAGMNAF_00202	1257	196.0	185.16	48.25
JJAGMNAF_00203	1242	103.0	97.41	25.69
JJAGMNAF_00204	1095	103.0	87.56	26.19
JJAGMNAF_00205	1317	120.5	107.66	26.78
JJAGMNAF_00206	1359	0.0	0.00	0.00
JJAGMNAF_00207	954	931.0	874.29	300.16
JJAGMNAF_00208	834	226.5	215.50	84.63
JJAGMNAF_00209	1395	1863.0	1832.98	430.36
JJAGMNAF_00210	954	464.5	448.00	153.80
JJAGMNAF_00211	660	216.0	147.78	73.33
JJAGMNAF_00212	709	320.5	278.85	128.82
JJAGMNAF_00213	2134	794.5	766.06	117.57
JJAGMNAF_00214	1011	987.0	757.64	245.45
JJAGMNAF_00215	642	977.5	903.35	460.85
JJAGMNAF_00216	1542	6705.5	6437.94	1367.44
JJAGMNAF_00217	2694	2565.0	2540.79	308.90
JJAGMNAF_00218	846	576.0	555.85	215.20
JJAGMNAF_00219	1029	610.0	589.76	187.72
JJAGMNAF_00221	2454	301.5	292.73	39.07
JJAGMNAF_00222	1884	50.5	46.61	8.10
JJAGMNAF_00223	384	11.0	9.93	8.47
JJAGMNAF_00224	1689	48.0	47.48	9.21
JJAGMNAF_00225	3072	86.5	84.33	8.99
JJAGMNAF_00226	1647	64.5	61.95	12.32
JJAGMNAF_00227	861	33.0	31.19	11.86
JJAGMNAF_00228	933	37.0	34.07	11.96
JJAGMNAF_00229	927	30.5	28.25	9.98
JJAGMNAF_00230	1260	88.5	87.56	22.76
JJAGMNAF_00231	1020	99.5	95.57	30.69
JJAGMNAF_00232	645	128.0	123.38	62.65
JJAGMNAF_00238	429	8.0	5.05	3.85
JJAGMNAF_00239	297	98.0	81.30	89.66
JJAGMNAF_00240	99	12.5	5.11	16.90
JJAGMNAF_00241	534	88.5	77.75	47.69
JJAGMNAF_00242	1459	511.0	480.50	107.87
JJAGMNAF_00243	926	730.0	686.87	242.94
JJAGMNAF_00244	1354	1755.0	1685.51	407.72
JJAGMNAF_00245	294	263.0	233.20	259.80
JJAGMNAF_00246	3171	1942.0	1842.95	190.35
JJAGMNAF_00247	1023	1212.5	1091.47	349.45
JJAGMNAF_00248	1326	1663.5	1600.65	395.36
JJAGMNAF_00249	630	812.5	728.37	378.66
JJAGMNAF_00250	768	992.0	861.09	367.22
JJAGMNAF_00251	1386	5110.5	4942.89	1168.05
JJAGMNAF_00252	3219	9118.5	9030.35	918.81
JJAGMNAF_00253	1212	3686.0	3626.24	979.94
JJAGMNAF_00254	2286	847.5	842.16	120.66
JJAGMNAF_00255	1335	12612.0	12566.48	3083.02
JJAGMNAF_00256	1149	920.5	876.81	249.94
JJAGMNAF_00257	777	792.5	755.62	318.51
JJAGMNAF_00258	147	17.0	6.34	14.12
JJAGMNAF_00259	1206	1114.0	1110.45	301.58
JJAGMNAF_00260	2958	813.0	811.78	89.88
JJAGMNAF_00261	1338	1173.5	1169.01	286.16
JJAGMNAF_00262	385	272.0	251.42	213.89
JJAGMNAF_00263	1287	489.5	401.58	102.20
JJAGMNAF_00264	509	189.5	157.13	101.11
JJAGMNAF_00265	1824	393.5	382.08	68.61
JJAGMNAF_00266	942	1373.0	1355.53	471.30
JJAGMNAF_00267	873	218.5	217.69	81.67
JJAGMNAF_00268	882	3454.5	2981.04	1106.99
JJAGMNAF_00269	552	1743.5	1446.17	858.07
JJAGMNAF_00270	987	1833.5	1540.62	511.24
JJAGMNAF_00271	1176	860.5	742.87	206.89
JJAGMNAF_00272	1251	565.5	521.98	136.66
JJAGMNAF_00273	429	700.5	677.47	517.22
JJAGMNAF_00274	366	149.5	125.62	112.41
JJAGMNAF_00275	1851	305.0	272.46	48.21
JJAGMNAF_00276	1104	328.5	320.05	94.95
JJAGMNAF_00277	759	321.5	313.17	135.14
JJAGMNAF_00278	627	238.5	223.58	116.79
JJAGMNAF_00279	1020	431.5	410.46	131.80
JJAGMNAF_00280	204	80.0	45.93	73.73
JJAGMNAF_00281	1307	191.0	180.59	45.25
JJAGMNAF_00282	1373	128.0	125.61	29.96
JJAGMNAF_00283	1371	349.5	328.98	78.59
JJAGMNAF_00284	630	492.5	466.46	242.50
JJAGMNAF_00285	1857	156.5	146.79	25.89
JJAGMNAF_00286	405	20.5	17.20	13.91
JJAGMNAF_00287	927	30.5	26.39	9.32
JJAGMNAF_00288	588	35.0	32.61	18.16
JJAGMNAF_00289	202	18.0	15.66	25.39
JJAGMNAF_00290	2068	120.0	114.04	18.06
JJAGMNAF_00291	2310	162.0	155.91	22.11
JJAGMNAF_00292	300	23.0	18.18	19.84
JJAGMNAF_00293	2316	258.0	254.52	35.99
JJAGMNAF_00294	1362	97.0	96.22	23.14
JJAGMNAF_00295	192	5.5	2.39	4.08
JJAGMNAF_00296	198	0.5	0.25	0.42
JJAGMNAF_00297	384	8.5	8.50	7.25
JJAGMNAF_00298	354	5.5	5.42	5.02
JJAGMNAF_00299	327	7.5	7.31	7.33
JJAGMNAF_00300	1245	1145.0	1093.95	287.79
JJAGMNAF_00301	582	563.0	498.08	280.30
JJAGMNAF_00302	414	11.5	9.91	7.84
JJAGMNAF_00303	240	9.5	5.43	7.42
JJAGMNAF_00304	911	30.0	26.94	9.68
JJAGMNAF_00305	2198	25.5	24.12	3.59
JJAGMNAF_00306	1146	15.0	13.76	3.93
JJAGMNAF_00307	187	3.0	1.38	2.42
JJAGMNAF_00308	1481	15.5	14.00	3.10
JJAGMNAF_00309	538	26.0	18.40	11.20
JJAGMNAF_00310	393	20.5	15.00	12.50
JJAGMNAF_00311	162	12.5	6.73	13.61
JJAGMNAF_00312	2055	128.0	121.40	19.35
JJAGMNAF_00313	498	76.5	58.28	38.33
JJAGMNAF_00314	1140	976.0	959.27	275.60
JJAGMNAF_00315	3093	191.0	180.81	19.15
JJAGMNAF_00316	1818	79.0	77.43	13.95
JJAGMNAF_00317	3228	179.5	178.63	18.12
JJAGMNAF_00318	2070	26.0	25.47	4.03
JJAGMNAF_00319	1536	38.0	37.59	8.01
JJAGMNAF_00320	3504	134.0	124.54	11.64
JJAGMNAF_00321	987	232.5	217.87	72.30
JJAGMNAF_00322	582	264.0	256.41	144.30
JJAGMNAF_00323	1635	556.0	544.93	109.16
JJAGMNAF_00324	1671	1105.5	1102.51	216.10
JJAGMNAF_00325	1911	1401.0	1367.73	234.41
JJAGMNAF_00326	2151	940.5	933.37	142.12
JJAGMNAF_00327	1338	169.0	142.71	34.93
JJAGMNAF_00328	1962	194.0	181.75	30.34
JJAGMNAF_00329	363	70.0	47.57	42.92
JJAGMNAF_00330	2310	692.5	677.43	96.05
JJAGMNAF_00331	1497	134.5	132.49	28.99
JJAGMNAF_00332	1194	166.0	150.76	41.35
JJAGMNAF_00333	3117	198.5	191.88	20.16
JJAGMNAF_00334	1131	116.5	109.63	31.75
JJAGMNAF_00335	1398	219.0	194.19	45.49
JJAGMNAF_00336	543	205.0	195.52	117.93
JJAGMNAF_00337	818	167.0	159.41	63.83
JJAGMNAF_00338	227	115.0	108.39	156.38
JJAGMNAF_00339	146	67.5	22.02	49.40
JJAGMNAF_00340	1061	430.5	405.48	125.17
JJAGMNAF_00341	261	123.5	116.90	146.70
JJAGMNAF_00342	894	261.0	254.34	93.18
JJAGMNAF_00343	1020	287.5	279.93	89.89
JJAGMNAF_00344	381	821.0	807.55	694.21
JJAGMNAF_00345	1707	306.0	302.33	58.01
JJAGMNAF_00346	609	67.0	64.01	34.43
JJAGMNAF_00347	411	160.0	138.26	110.18
JJAGMNAF_00348	1089	348.5	329.77	99.18
JJAGMNAF_00349	1218	557.5	548.59	147.52
JJAGMNAF_00350	1998	49.5	48.06	7.88
JJAGMNAF_00351	79	1.5	0.40	1.65
JJAGMNAF_00352	850	19.5	18.21	7.02
JJAGMNAF_00353	387	25.0	23.01	19.48
JJAGMNAF_00354	1245	23.5	20.45	5.38
JJAGMNAF_00355	624	3.0	3.00	1.57
JJAGMNAF_00356	1497	13.0	12.98	2.84
JJAGMNAF_00357	501	24.0	23.63	15.45
JJAGMNAF_00358	1416	622.5	599.48	138.66
JJAGMNAF_00359	546	115.0	99.52	59.70
JJAGMNAF_00360	585	114.0	106.40	59.57
JJAGMNAF_00361	1383	26.0	23.29	5.51
JJAGMNAF_00363	1638	394.5	370.47	74.08
JJAGMNAF_00364	273	32.5	20.74	24.89
JJAGMNAF_00365	1752	463.5	454.66	84.99
JJAGMNAF_00366	1035	255.5	234.09	74.08
JJAGMNAF_00367	1419	156.5	141.24	32.60
JJAGMNAF_00368	1191	202.0	181.70	49.97
JJAGMNAF_00369	1365	3189.5	3136.00	752.47
JJAGMNAF_00370	288	177.5	164.64	187.23
JJAGMNAF_00371	1005	0.5	0.03	0.01
JJAGMNAF_00372	292	0.0	0.00	0.00
JJAGMNAF_00373	589	170.5	158.54	88.16
JJAGMNAF_00374	1017	609.5	595.53	191.79
JJAGMNAF_00375	1425	521.0	505.90	116.28
JJAGMNAF_00376	1497	1232.0	1197.08	261.91
JJAGMNAF_00377	928	1072.5	880.22	310.66
JJAGMNAF_00378	835	1688.0	1633.47	640.72
JJAGMNAF_00379	756	744.5	653.32	283.04
JJAGMNAF_00380	615	1039.5	966.58	514.76
JJAGMNAF_00381	1605	108.5	106.33	21.70
JJAGMNAF_00382	4323	533.0	532.21	40.32
JJAGMNAF_00383	1698	48.5	47.31	9.13
JJAGMNAF_00384	3270	80.0	77.91	7.80
JJAGMNAF_00385	987	31.5	30.94	10.27
JJAGMNAF_00386	603	22.5	18.36	9.97
JJAGMNAF_00387	1263	46.0	44.33	11.50
JJAGMNAF_00388	1614	0.0	0.00	0.00
JJAGMNAF_00389	510	0.0	0.00	0.00
JJAGMNAF_00390	204	109.0	94.69	152.02
JJAGMNAF_00391	681	1163.0	1153.92	554.98
JJAGMNAF_00392	903	312.0	310.40	112.59
JJAGMNAF_00393	912	688.5	664.83	238.76
JJAGMNAF_00394	2343	903.5	884.89	123.70
JJAGMNAF_00395	4650	2697.5	2684.85	189.11
JJAGMNAF_00396	846	419.0	405.67	157.05
JJAGMNAF_00397	1245	215.5	204.08	53.69
JJAGMNAF_00398	1311	248.0	243.69	60.88
JJAGMNAF_00399	2568	112.5	96.83	12.35
JJAGMNAF_00400	1383	1967.5	1933.95	458.00
JJAGMNAF_00401	306	40181.0	38841.59	41573.80
JJAGMNAF_00402	672	1938.0	1783.12	869.07
JJAGMNAF_00403	747	2250.0	1908.56	836.81
JJAGMNAF_00404	600	1078.0	1055.39	576.11
JJAGMNAF_00406	132	2190.0	1717.97	4262.71
JJAGMNAF_00407	591	2772.5	2190.64	1214.02
JJAGMNAF_00408	936	1316.5	1213.26	424.55
JJAGMNAF_00409	3354	513.0	506.05	49.42
JJAGMNAF_00410	1542	88.5	85.19	18.10
JJAGMNAF_00411	2444	122.0	118.10	15.83
JJAGMNAF_00412	2078	105.5	103.81	16.36
JJAGMNAF_00413	2706	129.0	121.94	14.76
JJAGMNAF_00414	1599	74.5	67.74	13.88
JJAGMNAF_00415	1551	665.0	649.89	137.24
JJAGMNAF_00416	234	72.0	40.95	57.31
JJAGMNAF_00417	1305	3909.0	3831.52	961.62
JJAGMNAF_00418	105	10.0	4.38	13.65
JJAGMNAF_00419	279	33.5	26.96	31.65
JJAGMNAF_00420	2457	194.0	178.60	23.81
JJAGMNAF_00421	939	64.5	54.03	18.85
JJAGMNAF_00422	951	135.5	119.42	41.13
JJAGMNAF_00423	1061	1198.0	1112.96	343.57
JJAGMNAF_00424	641	2484.5	2388.04	1220.19
JJAGMNAF_00428	1095	1876.0	1868.70	558.94
JJAGMNAF_00429	792	667.0	649.75	268.70
JJAGMNAF_00430	3222	2325.0	2319.65	235.80
JJAGMNAF_00431	2805	1610.0	1585.75	185.16
JJAGMNAF_00432	501	723.5	698.07	456.36
JJAGMNAF_00433	768	71.5	68.26	29.11
JJAGMNAF_00434	1200	267.0	265.67	72.51
JJAGMNAF_00435	1107	453.0	434.56	128.57
JJAGMNAF_00436	1458	1111.0	1038.85	233.37
JJAGMNAF_00437	912	749.0	674.01	242.05
JJAGMNAF_00438	615	414.0	333.05	177.37
JJAGMNAF_00439	1557	1358.0	1261.91	265.45
JJAGMNAF_00440	810	1255.5	1116.23	451.35
JJAGMNAF_00441	1209	1780.0	1734.97	470.01
JJAGMNAF_00442	1869	2006.0	1954.56	342.52
JJAGMNAF_00443	297	366.5	239.02	263.59
JJAGMNAF_00444	1668	2278.5	2220.65	436.04
JJAGMNAF_00445	1359	2540.5	2452.23	591.00
JJAGMNAF_00446	873	2177.0	1730.49	649.23
JJAGMNAF_00447	1338	1598.5	1196.00	292.76
JJAGMNAF_00448	1476	16268.5	16215.60	3598.25
JJAGMNAF_00449	210	17.5	0.75	1.17
JJAGMNAF_00450	435	19.0	18.38	13.84
JJAGMNAF_00451	669	14.5	6.05	2.96
JJAGMNAF_00452	1677	1.0	0.20	0.04
JJAGMNAF_00453	1017	58.0	57.77	18.60
JJAGMNAF_00454	906	8.0	7.73	2.80
JJAGMNAF_00455	317	4.5	2.94	3.04
JJAGMNAF_00456	443	7.0	6.33	4.68
JJAGMNAF_00457	183	1.5	1.43	2.56
JJAGMNAF_00458	145	0.5	0.23	0.53
JJAGMNAF_00459	868	5.0	4.60	1.74
JJAGMNAF_00460	1017	75.0	74.74	24.07
JJAGMNAF_00461	126	0.0	0.00	0.00
JJAGMNAF_00462	588	0.0	0.00	0.00
JJAGMNAF_00463	753	0.0	0.00	0.00
JJAGMNAF_00464	801	0.0	0.00	0.00
JJAGMNAF_00465	1449	145.5	132.25	29.89
JJAGMNAF_00466	222	62.0	58.94	86.95
JJAGMNAF_00467	2181	10443.5	9746.30	1463.62
JJAGMNAF_00468	1251	3513.5	3271.88	856.61
JJAGMNAF_00469	672	2137.0	2043.96	996.20
JJAGMNAF_00470	1356	11452.5	11154.79	2694.30
JJAGMNAF_00471	246	1850.5	1567.99	2087.62
JJAGMNAF_00472	822	2517.0	2497.50	995.12
JJAGMNAF_00473	764	2113.0	2001.87	858.19
JJAGMNAF_00474	761	1866.0	1628.58	700.92
JJAGMNAF_00475	1314	1765.5	1633.61	407.19
JJAGMNAF_00476	882	1037.0	956.92	355.34
JJAGMNAF_00477	1008	7637.5	7247.86	2355.01
JJAGMNAF_00478	186	971.5	459.82	809.70
JJAGMNAF_00479	534	4463.0	4155.00	2548.44
JJAGMNAF_00485	120	25.5	16.85	46.00
JJAGMNAF_00486	249	40.5	30.27	39.81
JJAGMNAF_00487	588	72.5	63.36	35.29
JJAGMNAF_00488	291	112.0	73.59	82.82
JJAGMNAF_00489	1002	589.0	578.04	188.95
JJAGMNAF_00490	2076	1716.0	1685.47	265.91
JJAGMNAF_00491	594	1522.5	1418.01	781.87
JJAGMNAF_00492	459	1218.5	1140.31	813.68
JJAGMNAF_00493	756	1271.5	1172.21	507.84
JJAGMNAF_00494	1245	4265.5	4194.70	1103.51
JJAGMNAF_00495	543	2082.5	1972.46	1189.74
JJAGMNAF_00496	891	7640.5	7058.07	2594.49
JJAGMNAF_00497	465	9024.0	8560.32	6029.50
JJAGMNAF_00498	2097	1914.0	1860.11	290.53
JJAGMNAF_00499	656	1177.5	1072.85	535.65
JJAGMNAF_00500	548	786.0	698.24	417.32
JJAGMNAF_00501	894	1515.5	1297.86	475.48
JJAGMNAF_00502	378	711.0	590.45	511.60
JJAGMNAF_00503	713	1929.5	1811.16	831.98
JJAGMNAF_00504	713	1168.0	1067.11	490.19
JJAGMNAF_00505	888	301.0	291.24	107.42
JJAGMNAF_00506	1311	179.0	173.20	43.27
JJAGMNAF_00507	351	6.0	5.70	5.32
JJAGMNAF_00508	392	0.0	0.00	0.00
JJAGMNAF_00509	338	0.0	0.00	0.00
JJAGMNAF_00510	1566	2.0	0.76	0.16
JJAGMNAF_00511	453	65.5	52.09	37.66
JJAGMNAF_00512	3080	454.0	437.71	46.55
JJAGMNAF_00513	1199	120.0	114.59	31.30
JJAGMNAF_00514	265	198.5	83.59	103.31
JJAGMNAF_00515	331	274.0	217.35	215.07
JJAGMNAF_00516	2352	320.0	317.94	44.27
JJAGMNAF_00517	2460	159.0	156.40	20.82
JJAGMNAF_00518	1635	45.5	44.05	8.82
JJAGMNAF_00519	2949	79.5	77.36	8.59
JJAGMNAF_00520	2841	494.0	493.03	56.84
JJAGMNAF_00521	2349	53.0	49.32	6.88
JJAGMNAF_00522	2499	76.5	73.17	9.59
JJAGMNAF_00523	1944	158.5	151.08	25.45
JJAGMNAF_00524	1509	98.5	95.13	20.65
JJAGMNAF_00525	1743	106.0	105.10	19.75
JJAGMNAF_00526	3279	221.5	219.60	21.93
JJAGMNAF_00527	945	268.5	247.18	85.67
JJAGMNAF_00528	561	227.5	226.80	132.41
JJAGMNAF_00529	2179	106.5	100.39	15.09
JJAGMNAF_00530	307	31.5	23.39	24.96
JJAGMNAF_00531	3072	72.5	70.04	7.47
JJAGMNAF_00532	1554	29.0	26.21	5.52
JJAGMNAF_00533	1002	18.0	17.60	5.75
JJAGMNAF_00534	1143	13.5	13.50	3.87
