featureID	uniq_len	num_alignments	counts	tpm
JJAGMNAF_00047	792	158.0	154.57	88.81
JJAGMNAF_00048	906	24.0	12.23	6.14
JJAGMNAF_00049	1385	6163.5	5962.34	1959.02
JJAGMNAF_00050	632	2992.5	2827.48	2035.90
JJAGMNAF_00051	1041	634.5	627.99	274.52
JJAGMNAF_00052	1920	76.5	74.44	17.64
JJAGMNAF_00053	654	504.5	467.01	324.95
JJAGMNAF_00054	1296	235.0	213.82	75.08
JJAGMNAF_00055	543	213.0	202.59	169.78
JJAGMNAF_00056	783	202.0	200.12	116.31
JJAGMNAF_00057	975	243.5	237.29	110.75
JJAGMNAF_00058	1803	447.0	420.35	106.09
JJAGMNAF_00059	576	244.0	227.59	179.81
JJAGMNAF_00060	1164	451.5	441.56	172.63
JJAGMNAF_00061	3173	156.0	153.19	21.97
JJAGMNAF_00062	1470	102.0	98.82	30.59
JJAGMNAF_00063	3067	270.5	267.96	39.76
JJAGMNAF_00064	1068	177.0	172.23	73.38
JJAGMNAF_00065	1650	50.5	49.33	13.61
JJAGMNAF_00066	1512	23.0	22.10	6.65
JJAGMNAF_00067	903	14.0	12.91	6.51
JJAGMNAF_00068	1905	28.5	28.03	6.70
JJAGMNAF_00069	1095	21.5	21.50	8.94
JJAGMNAF_00070	249	4.0	3.51	6.41
JJAGMNAF_00071	867	85.0	70.67	37.09
JJAGMNAF_00072	222	7.5	7.45	15.27
JJAGMNAF_00073	999	78.5	74.74	34.05
JJAGMNAF_00074	1080	56.0	54.28	22.87
JJAGMNAF_00075	771	397.0	384.98	227.23
JJAGMNAF_00076	867	176.5	156.45	82.12
JJAGMNAF_00077	783	242.5	220.28	128.02
JJAGMNAF_00078	1569	1016.5	968.62	280.93
JJAGMNAF_00079	858	446.5	416.98	221.16
JJAGMNAF_00080	543	326.5	301.23	252.45
JJAGMNAF_00081	660	1077.0	1061.91	732.17
JJAGMNAF_00082	3705	4427.5	4418.46	542.69
JJAGMNAF_00083	4017	508.0	507.91	57.54
JJAGMNAF_00084	545	47.5	43.68	36.47
JJAGMNAF_00085	569	57.5	44.42	35.53
JJAGMNAF_00086	1500	894.5	890.50	270.16
JJAGMNAF_00087	2802	1819.5	1811.68	294.23
JJAGMNAF_00088	1032	153.0	148.80	65.62
JJAGMNAF_00089	2307	427.5	412.61	81.39
JJAGMNAF_00090	492	238.5	217.33	201.01
JJAGMNAF_00091	208	87.5	58.53	128.06
JJAGMNAF_00092	1417	815.0	811.45	260.59
JJAGMNAF_00093	1680	353.0	337.47	91.41
JJAGMNAF_00094	183	125.0	81.09	201.63
JJAGMNAF_00095	966	145.5	139.20	65.57
JJAGMNAF_00096	594	75.0	73.00	55.93
JJAGMNAF_00097	1170	858.0	837.16	325.61
JJAGMNAF_00098	1116	419.5	362.19	147.69
JJAGMNAF_00099	819	415.0	319.39	177.46
JJAGMNAF_00100	1236	400.5	347.66	128.00
JJAGMNAF_00101	1041	1275.0	1221.55	533.99
JJAGMNAF_00102	1386	1054.0	1017.47	334.06
JJAGMNAF_00103	768	539.0	520.86	308.62
JJAGMNAF_00104	564	459.0	455.16	367.25
JJAGMNAF_00105	903	176.5	172.04	86.70
JJAGMNAF_00106	2040	232.0	229.74	51.25
JJAGMNAF_00107	111	1.0	0.28	1.13
JJAGMNAF_00108	774	19.5	18.43	10.84
JJAGMNAF_00109	1779	233.0	231.99	59.34
JJAGMNAF_00110	1551	15.0	15.00	4.40
JJAGMNAF_00111	188	0.0	0.00	0.00
JJAGMNAF_00112	1808	41.0	40.94	10.30
JJAGMNAF_00113	3402	75.0	74.32	9.94
JJAGMNAF_00114	975	30.0	28.44	13.28
JJAGMNAF_00115	597	15.0	14.04	10.70
JJAGMNAF_00116	2109	86.5	85.97	18.55
JJAGMNAF_00117	1191	42.0	40.06	15.30
JJAGMNAF_00118	1344	87.0	83.05	28.12
JJAGMNAF_00119	1887	518.0	512.48	123.59
JJAGMNAF_00120	384	34.0	28.36	33.61
JJAGMNAF_00121	1224	28.5	28.17	10.47
JJAGMNAF_00122	1650	12.5	12.16	3.35
JJAGMNAF_00123	1938	12.0	12.00	2.82
JJAGMNAF_00124	2637	24.0	24.00	4.14
JJAGMNAF_00125	1086	5.5	5.50	2.30
JJAGMNAF_00126	1923	19.0	18.70	4.43
JJAGMNAF_00127	1386	106.5	104.66	34.36
JJAGMNAF_00128	1427	150.5	149.33	47.62
JJAGMNAF_00129	134	29.0	14.62	49.66
JJAGMNAF_00130	933	212.0	199.91	97.50
JJAGMNAF_00131	1437	47.5	44.31	14.03
JJAGMNAF_00132	2028	126.0	124.14	27.86
JJAGMNAF_00133	3327	216.0	214.79	29.38
JJAGMNAF_00134	516	52.0	48.61	42.87
JJAGMNAF_00135	2814	921.0	919.79	148.74
JJAGMNAF_00136	2727	89.5	88.53	14.77
JJAGMNAF_00137	1614	16.5	15.84	4.47
JJAGMNAF_00138	2367	67.5	65.43	12.58
JJAGMNAF_00139	3422	317.0	314.67	41.85
JJAGMNAF_00140	1931	192.5	185.50	43.72
JJAGMNAF_00141	1827	171.5	170.70	42.52
JJAGMNAF_00142	3078	301.5	296.50	43.84
JJAGMNAF_00143	546	93.5	87.30	72.76
JJAGMNAF_00144	1227	181.5	174.88	64.86
JJAGMNAF_00145	2805	3976.0	3861.24	626.42
JJAGMNAF_00148	387	150.5	144.38	169.78
JJAGMNAF_00149	1851	1482.5	1468.51	361.03
JJAGMNAF_00150	1215	1012.0	988.42	370.20
JJAGMNAF_00151	1194	1360.0	1333.77	508.33
JJAGMNAF_00152	168	339.0	305.10	826.43
JJAGMNAF_00153	2979	318.0	311.98	47.66
JJAGMNAF_00154	843	106.5	103.61	55.93
JJAGMNAF_00155	780	58.5	54.20	31.62
JJAGMNAF_00156	354	915.0	801.77	1030.67
JJAGMNAF_00157	219	37.5	26.88	55.85
JJAGMNAF_00158	4281	918.0	907.27	96.44
JJAGMNAF_00159	315	13.0	12.13	17.52
JJAGMNAF_00160	1416	36.5	34.54	11.10
JJAGMNAF_00161	1904	27.5	27.08	6.47
JJAGMNAF_00162	1385	34.0	32.62	10.72
JJAGMNAF_00163	2352	70.5	70.34	13.61
JJAGMNAF_00164	384	4.0	3.50	4.15
JJAGMNAF_00165	723	4.5	4.50	2.83
JJAGMNAF_00166	1167	330.0	318.67	124.26
JJAGMNAF_00167	3321	120.0	101.82	13.95
JJAGMNAF_00168	1644	15.0	14.32	3.96
JJAGMNAF_00169	1827	22.5	22.50	5.60
JJAGMNAF_00170	2979	70.0	68.20	10.42
JJAGMNAF_00171	2856	122.5	122.50	19.52
JJAGMNAF_00172	1395	61.0	60.72	19.81
JJAGMNAF_00173	1326	64.5	63.60	21.83
JJAGMNAF_00174	2310	49.0	46.53	9.17
JJAGMNAF_00175	3294	37.0	34.77	4.80
JJAGMNAF_00176	1182	29.5	28.12	10.82
JJAGMNAF_00177	1596	70.0	69.01	19.68
JJAGMNAF_00178	906	2.5	0.61	0.31
JJAGMNAF_00179	1614	53.5	52.70	14.86
JJAGMNAF_00180	2139	42.0	40.57	8.63
JJAGMNAF_00181	318	3.0	2.69	3.85
JJAGMNAF_00182	1782	4.5	3.66	0.93
JJAGMNAF_00183	1284	3.5	2.98	1.06
JJAGMNAF_00184	1854	7.0	7.00	1.72
JJAGMNAF_00185	3288	9.0	8.82	1.22
JJAGMNAF_00186	1134	7.0	7.00	2.81
JJAGMNAF_00187	2093	24.5	24.02	5.22
JJAGMNAF_00188	2333	51.5	50.04	9.76
JJAGMNAF_00189	2868	6.5	6.35	1.01
JJAGMNAF_00190	1275	12.0	11.14	3.97
JJAGMNAF_00191	1462	15.0	13.32	4.14
JJAGMNAF_00192	672	32.0	28.53	19.32
JJAGMNAF_00193	800	17.5	14.98	8.52
JJAGMNAF_00194	1425	29.0	26.54	8.48
JJAGMNAF_00195	2763	225.5	216.29	35.62
JJAGMNAF_00196	987	907.5	825.39	380.55
JJAGMNAF_00197	165	1746.0	798.78	2203.01
JJAGMNAF_00198	135	3739.5	2357.06	7945.30
JJAGMNAF_00199	389	572.5	530.72	620.85
JJAGMNAF_00200	971	1388.0	1340.74	628.34
JJAGMNAF_00201	720	239.0	233.94	147.86
JJAGMNAF_00202	1257	137.0	129.52	46.89
JJAGMNAF_00203	1242	73.5	69.02	25.29
JJAGMNAF_00204	1095	66.0	59.16	24.59
JJAGMNAF_00205	1317	94.5	87.18	30.12
JJAGMNAF_00206	1359	0.0	0.00	0.00
JJAGMNAF_00207	954	595.5	541.46	258.28
JJAGMNAF_00208	834	204.0	197.01	107.49
JJAGMNAF_00209	1395	1148.5	1130.78	368.87
JJAGMNAF_00210	954	376.5	364.03	173.64
JJAGMNAF_00211	660	160.0	120.06	82.78
JJAGMNAF_00212	709	207.5	178.20	114.38
JJAGMNAF_00213	2134	554.5	539.64	115.07
JJAGMNAF_00214	1011	681.0	604.28	272.00
JJAGMNAF_00215	642	849.5	793.79	562.66
JJAGMNAF_00216	1542	5395.0	5193.98	1532.81
JJAGMNAF_00217	2694	1828.0	1800.67	304.17
JJAGMNAF_00218	846	439.5	424.99	228.60
JJAGMNAF_00219	1029	400.0	387.67	171.44
JJAGMNAF_00221	2454	217.5	211.36	39.19
JJAGMNAF_00222	1884	37.0	36.19	8.74
JJAGMNAF_00223	384	8.0	6.67	7.91
JJAGMNAF_00224	1689	29.0	27.79	7.49
JJAGMNAF_00225	3072	45.0	44.70	6.62
JJAGMNAF_00226	1647	40.0	38.66	10.68
JJAGMNAF_00227	861	19.0	17.33	9.16
JJAGMNAF_00228	933	25.5	20.68	10.08
JJAGMNAF_00229	927	25.0	23.63	11.60
JJAGMNAF_00230	1260	71.0	70.18	25.35
JJAGMNAF_00231	1020	86.5	79.54	35.49
JJAGMNAF_00232	645	99.0	93.92	66.26
JJAGMNAF_00238	429	8.5	7.81	8.28
JJAGMNAF_00239	297	50.0	45.07	69.05
JJAGMNAF_00240	99	11.0	4.64	21.34
JJAGMNAF_00241	534	41.0	34.16	29.11
JJAGMNAF_00242	1459	326.0	306.91	95.73
JJAGMNAF_00243	926	555.0	522.56	256.80
JJAGMNAF_00244	1354	1270.0	1207.78	405.92
JJAGMNAF_00245	294	131.5	118.01	182.66
JJAGMNAF_00246	3171	1416.5	1383.43	198.53
JJAGMNAF_00247	1023	811.5	769.59	342.34
JJAGMNAF_00248	1326	1079.5	1050.86	360.64
JJAGMNAF_00249	630	656.5	580.92	419.61
JJAGMNAF_00250	768	834.5	734.03	434.94
JJAGMNAF_00251	1386	3584.0	3465.83	1137.93
JJAGMNAF_00252	3219	7183.5	7118.54	1006.34
JJAGMNAF_00253	1212	2784.0	2747.39	1031.55
JJAGMNAF_00254	2286	664.5	661.93	131.77
JJAGMNAF_00255	1335	10878.5	10846.71	3697.34
JJAGMNAF_00256	1149	669.0	629.61	249.36
JJAGMNAF_00257	777	645.5	616.51	361.07
JJAGMNAF_00258	147	16.0	10.67	33.02
JJAGMNAF_00259	1206	772.5	769.65	290.41
JJAGMNAF_00260	2958	551.0	550.32	84.66
JJAGMNAF_00261	1338	919.0	913.69	310.75
JJAGMNAF_00262	385	197.5	187.56	221.69
JJAGMNAF_00263	1287	369.0	329.87	116.64
JJAGMNAF_00264	509	158.0	130.30	116.49
JJAGMNAF_00265	1824	292.5	284.79	71.05
JJAGMNAF_00266	942	1235.0	1218.25	588.52
JJAGMNAF_00267	873	173.5	173.01	90.18
JJAGMNAF_00268	882	2292.5	2060.62	1063.17
JJAGMNAF_00269	552	1115.0	948.41	781.86
JJAGMNAF_00270	987	1363.0	1185.91	546.78
JJAGMNAF_00271	1176	680.0	613.02	237.21
JJAGMNAF_00272	1251	401.0	381.40	138.74
JJAGMNAF_00273	429	382.5	370.84	393.37
JJAGMNAF_00274	366	102.0	84.88	105.53
JJAGMNAF_00275	1851	207.5	188.78	46.41
JJAGMNAF_00276	1104	273.5	268.81	110.80
JJAGMNAF_00277	759	226.5	221.21	132.63
JJAGMNAF_00278	627	215.5	204.94	148.74
JJAGMNAF_00279	1020	330.5	317.56	141.68
JJAGMNAF_00280	204	69.0	41.08	91.65
JJAGMNAF_00281	1307	124.0	116.08	40.42
JJAGMNAF_00282	1373	76.0	75.53	25.03
JJAGMNAF_00283	1371	292.5	273.91	90.92
JJAGMNAF_00284	630	305.0	282.79	204.27
JJAGMNAF_00285	1857	91.5	85.53	20.96
JJAGMNAF_00286	405	11.0	8.31	9.33
JJAGMNAF_00287	927	20.5	17.34	8.51
JJAGMNAF_00288	588	29.5	25.52	19.75
JJAGMNAF_00289	202	9.5	8.29	18.68
JJAGMNAF_00290	2068	92.5	89.56	19.71
JJAGMNAF_00291	2310	89.0	87.43	17.22
JJAGMNAF_00292	300	18.0	15.34	23.27
JJAGMNAF_00293	2316	165.0	161.52	31.74
JJAGMNAF_00294	1362	41.5	40.54	13.55
JJAGMNAF_00295	192	1.0	1.00	2.36
JJAGMNAF_00296	198	1.0	0.76	1.74
JJAGMNAF_00297	384	3.0	3.00	3.56
JJAGMNAF_00298	354	2.0	1.73	2.22
JJAGMNAF_00299	327	5.0	3.09	4.31
JJAGMNAF_00300	1245	577.0	538.08	196.68
JJAGMNAF_00301	582	353.5	313.54	245.16
JJAGMNAF_00302	414	7.0	6.59	7.24
JJAGMNAF_00303	240	10.0	5.10	9.67
JJAGMNAF_00304	911	24.0	19.17	9.58
JJAGMNAF_00305	2198	19.0	18.94	3.92
JJAGMNAF_00306	1146	9.0	8.13	3.23
JJAGMNAF_00307	187	2.5	0.73	1.77
JJAGMNAF_00308	1481	7.5	7.27	2.23
JJAGMNAF_00309	538	13.0	9.98	8.44
JJAGMNAF_00310	393	9.0	5.69	6.59
JJAGMNAF_00311	162	8.5	4.52	12.70
JJAGMNAF_00312	2055	101.0	97.75	21.65
JJAGMNAF_00313	498	52.5	44.71	40.86
JJAGMNAF_00314	1140	835.0	827.26	330.23
JJAGMNAF_00315	3093	137.0	132.59	19.51
JJAGMNAF_00316	1818	55.0	54.84	13.73
JJAGMNAF_00317	3228	147.5	147.36	20.77
JJAGMNAF_00318	2070	30.0	30.00	6.60
JJAGMNAF_00319	1536	27.5	27.50	8.15
JJAGMNAF_00320	3504	84.0	77.47	10.06
JJAGMNAF_00321	987	176.5	163.22	75.25
JJAGMNAF_00322	582	205.5	197.47	154.40
JJAGMNAF_00323	1635	408.5	399.32	111.14
JJAGMNAF_00324	1671	801.0	799.06	217.61
JJAGMNAF_00325	1911	1013.0	995.50	237.06
JJAGMNAF_00326	2151	726.5	716.50	151.58
JJAGMNAF_00327	1338	98.5	85.27	29.00
JJAGMNAF_00328	1962	134.0	124.24	28.82
JJAGMNAF_00329	363	52.0	35.25	44.19
JJAGMNAF_00330	2310	390.0	383.52	75.55
JJAGMNAF_00331	1497	91.5	88.41	26.88
JJAGMNAF_00332	1194	129.5	120.28	45.84
JJAGMNAF_00333	3117	163.0	158.09	23.08
JJAGMNAF_00334	1131	86.0	78.92	31.75
JJAGMNAF_00335	1398	158.0	141.68	46.12
JJAGMNAF_00336	543	186.5	178.61	149.68
JJAGMNAF_00337	818	99.5	94.05	52.32
JJAGMNAF_00338	227	52.0	49.16	98.54
JJAGMNAF_00339	146	42.0	12.16	37.89
JJAGMNAF_00340	1061	218.0	205.69	88.22
JJAGMNAF_00341	261	59.0	56.54	98.57
JJAGMNAF_00342	894	216.0	210.81	107.31
JJAGMNAF_00343	1020	239.5	233.56	104.20
JJAGMNAF_00344	381	504.0	487.18	581.89
JJAGMNAF_00345	1707	291.0	281.49	75.04
JJAGMNAF_00346	609	61.0	57.63	43.06
JJAGMNAF_00347	411	102.5	86.34	95.60
JJAGMNAF_00348	1089	235.0	221.78	92.68
JJAGMNAF_00349	1218	403.5	397.94	148.68
JJAGMNAF_00350	1998	36.0	35.61	8.11
JJAGMNAF_00351	79	2.0	0.45	2.59
JJAGMNAF_00352	850	11.5	9.95	5.33
JJAGMNAF_00353	387	11.0	9.97	11.73
JJAGMNAF_00354	1245	17.0	15.37	5.62
JJAGMNAF_00355	624	4.0	3.16	2.30
JJAGMNAF_00356	1497	6.0	5.68	1.73
JJAGMNAF_00357	501	21.5	21.47	19.50
JJAGMNAF_00358	1416	479.0	461.02	148.16
JJAGMNAF_00359	546	88.5	78.96	65.81
JJAGMNAF_00360	585	71.5	68.56	53.33
JJAGMNAF_00361	1383	17.0	16.29	5.36
JJAGMNAF_00363	1638	265.5	242.26	67.30
JJAGMNAF_00364	273	22.5	16.06	26.77
JJAGMNAF_00365	1752	369.5	363.79	94.49
JJAGMNAF_00366	1035	185.5	175.43	77.13
JJAGMNAF_00367	1419	95.5	82.79	26.55
JJAGMNAF_00368	1191	143.5	129.83	49.61
JJAGMNAF_00369	1365	2009.5	1975.13	658.47
JJAGMNAF_00370	288	112.0	98.53	155.69
JJAGMNAF_00371	1005	0.0	0.00	0.00
JJAGMNAF_00372	292	0.0	0.00	0.00
JJAGMNAF_00373	589	138.0	132.29	102.21
JJAGMNAF_00374	1017	447.5	441.44	197.52
JJAGMNAF_00375	1425	421.5	411.58	131.44
JJAGMNAF_00376	1497	1009.5	979.58	297.78
JJAGMNAF_00377	928	791.5	705.16	345.79
JJAGMNAF_00378	835	1315.5	1287.75	701.81
JJAGMNAF_00379	756	463.0	405.58	244.13
JJAGMNAF_00380	615	708.5	659.70	488.14
JJAGMNAF_00381	1605	67.0	64.21	18.20
JJAGMNAF_00382	4323	344.0	342.96	36.10
JJAGMNAF_00383	1698	39.0	38.71	10.37
JJAGMNAF_00384	3270	48.0	47.71	6.64
JJAGMNAF_00385	987	20.0	19.39	8.94
JJAGMNAF_00386	603	14.5	11.79	8.90
JJAGMNAF_00387	1263	22.5	21.86	7.88
JJAGMNAF_00388	1614	0.0	0.00	0.00
JJAGMNAF_00389	510	0.0	0.00	0.00
JJAGMNAF_00390	204	87.0	76.08	169.71
JJAGMNAF_00391	681	954.5	947.46	633.12
JJAGMNAF_00392	903	262.5	260.80	131.43
JJAGMNAF_00393	912	588.5	566.74	282.79
JJAGMNAF_00394	2343	685.5	662.90	128.75
JJAGMNAF_00395	4650	2156.0	2142.08	209.63
JJAGMNAF_00396	846	354.0	343.61	184.83
JJAGMNAF_00397	1245	222.0	212.14	77.54
JJAGMNAF_00398	1311	207.0	204.66	71.04
JJAGMNAF_00399	2568	102.0	98.68	17.49
JJAGMNAF_00400	1383	1482.5	1460.70	480.63
JJAGMNAF_00401	306	29924.5	28846.92	42899.36
JJAGMNAF_00402	672	1402.5	1299.90	880.27
JJAGMNAF_00403	747	1673.0	1459.64	889.19
JJAGMNAF_00404	600	657.0	646.37	490.23
JJAGMNAF_00406	132	1251.5	971.91	3350.62
JJAGMNAF_00407	591	1655.0	1327.35	1022.04
JJAGMNAF_00408	936	865.0	786.48	382.37
JJAGMNAF_00409	3354	307.5	307.15	41.67
JJAGMNAF_00410	1542	53.0	52.21	15.41
JJAGMNAF_00411	2444	94.5	90.09	16.77
JJAGMNAF_00412	2078	81.5	79.91	17.50
JJAGMNAF_00413	2706	89.0	87.89	14.78
JJAGMNAF_00414	1599	50.5	45.98	13.09
JJAGMNAF_00415	1551	633.0	624.39	183.20
JJAGMNAF_00416	234	45.5	29.52	57.40
JJAGMNAF_00417	1305	2952.0	2920.97	1018.57
JJAGMNAF_00418	105	6.5	2.04	8.85
JJAGMNAF_00419	279	25.5	22.06	35.98
JJAGMNAF_00420	2457	140.5	133.60	24.74
JJAGMNAF_00421	939	57.5	52.72	25.55
JJAGMNAF_00422	951	105.5	94.83	45.38
JJAGMNAF_00423	1061	891.5	817.12	350.46
JJAGMNAF_00424	641	1725.0	1630.62	1157.62
JJAGMNAF_00428	1095	1482.0	1477.22	613.91
JJAGMNAF_00429	792	600.0	588.00	337.85
JJAGMNAF_00430	3222	1786.5	1781.24	251.58
JJAGMNAF_00431	2805	918.5	903.44	146.57
JJAGMNAF_00432	501	543.0	524.22	476.16
JJAGMNAF_00433	768	48.5	46.23	27.39
JJAGMNAF_00434	1200	191.5	190.75	72.34
JJAGMNAF_00435	1107	359.0	350.22	143.97
JJAGMNAF_00436	1458	693.0	659.78	205.93
JJAGMNAF_00437	912	488.5	450.65	224.86
JJAGMNAF_00438	615	270.0	225.81	167.09
JJAGMNAF_00439	1557	971.5	915.94	267.70
JJAGMNAF_00440	810	827.5	721.15	405.15
JJAGMNAF_00441	1209	1182.0	1146.19	431.42
JJAGMNAF_00442	1869	1446.5	1406.96	342.57
JJAGMNAF_00443	297	237.0	161.14	246.89
JJAGMNAF_00444	1668	1481.5	1451.71	396.06
JJAGMNAF_00445	1359	1780.0	1732.58	580.16
JJAGMNAF_00446	873	1379.0	1185.98	618.21
JJAGMNAF_00447	1338	1119.0	849.10	288.79
JJAGMNAF_00448	1476	12796.0	12748.25	3930.40
JJAGMNAF_00449	210	20.0	1.13	2.45
JJAGMNAF_00450	435	19.5	19.33	20.22
JJAGMNAF_00451	669	15.0	6.24	4.25
JJAGMNAF_00452	1677	0.0	0.00	0.00
JJAGMNAF_00453	1017	36.5	36.46	16.31
JJAGMNAF_00454	906	4.5	4.50	2.26
JJAGMNAF_00455	317	2.0	2.00	2.87
JJAGMNAF_00456	443	4.0	4.00	4.11
JJAGMNAF_00457	183	1.0	0.93	2.31
JJAGMNAF_00458	145	1.5	0.92	2.89
JJAGMNAF_00459	868	6.5	5.73	3.00
JJAGMNAF_00460	1017	49.5	49.50	22.15
JJAGMNAF_00461	126	0.0	0.00	0.00
JJAGMNAF_00462	588	0.0	0.00	0.00
JJAGMNAF_00463	753	0.0	0.00	0.00
JJAGMNAF_00464	801	0.0	0.00	0.00
JJAGMNAF_00465	1449	140.5	132.44	41.59
JJAGMNAF_00466	222	58.5	56.79	116.41
JJAGMNAF_00467	2181	7235.0	6873.09	1434.07
JJAGMNAF_00468	1251	2676.5	2504.81	911.15
JJAGMNAF_00469	672	1572.5	1488.31	1007.85
JJAGMNAF_00470	1356	7458.5	7282.90	2444.09
JJAGMNAF_00471	246	969.5	838.16	1550.47
JJAGMNAF_00472	822	1764.0	1753.13	970.54
JJAGMNAF_00473	764	1442.5	1388.38	826.97
JJAGMNAF_00474	761	1326.0	1194.48	714.28
JJAGMNAF_00475	1314	1184.0	1084.47	375.57
JJAGMNAF_00476	882	791.5	726.77	374.97
JJAGMNAF_00477	1008	6741.5	6294.14	2841.51
JJAGMNAF_00478	186	822.0	519.92	1272.04
JJAGMNAF_00479	534	2799.5	2637.15	2247.33
JJAGMNAF_00485	120	18.0	12.91	48.96
JJAGMNAF_00486	249	29.0	22.95	41.94
JJAGMNAF_00487	588	61.5	51.82	40.10
JJAGMNAF_00488	291	95.0	61.83	96.68
JJAGMNAF_00489	1002	455.0	449.92	204.33
JJAGMNAF_00490	2076	1254.5	1235.95	270.92
JJAGMNAF_00491	594	1079.5	1001.91	767.57
JJAGMNAF_00492	459	1097.5	1020.51	1011.76
JJAGMNAF_00493	756	1055.0	948.74	571.08
JJAGMNAF_00494	1245	3020.0	2962.59	1082.87
JJAGMNAF_00495	543	1570.5	1487.32	1246.46
JJAGMNAF_00496	891	5690.0	5294.38	2704.02
JJAGMNAF_00497	465	6469.0	6114.69	5984.03
JJAGMNAF_00498	2097	1314.0	1269.93	275.58
JJAGMNAF_00499	656	776.5	683.52	474.15
JJAGMNAF_00500	548	596.5	532.35	442.07
JJAGMNAF_00501	894	1220.0	1060.10	539.61
JJAGMNAF_00502	378	584.5	497.56	599.00
JJAGMNAF_00503	713	1475.0	1377.38	879.10
JJAGMNAF_00504	713	1066.0	998.48	637.27
JJAGMNAF_00505	888	277.5	272.04	139.41
JJAGMNAF_00506	1311	146.0	139.94	48.57
JJAGMNAF_00507	351	3.0	2.63	3.41
JJAGMNAF_00508	392	0.0	0.00	0.00
JJAGMNAF_00509	338	0.0	0.00	0.00
JJAGMNAF_00510	1566	1.5	0.49	0.14
JJAGMNAF_00511	453	43.0	35.38	35.54
JJAGMNAF_00512	3080	340.5	332.85	49.18
JJAGMNAF_00513	1199	115.5	109.87	41.70
JJAGMNAF_00514	265	128.0	61.91	106.31
JJAGMNAF_00515	331	169.0	136.94	188.26
JJAGMNAF_00516	2352	259.0	257.99	49.92
JJAGMNAF_00517	2460	102.0	100.84	18.65
JJAGMNAF_00518	1635	37.5	36.38	10.12
JJAGMNAF_00519	2949	73.0	70.83	10.93
JJAGMNAF_00520	2841	340.0	338.59	54.24
JJAGMNAF_00521	2349	49.5	45.13	8.74
JJAGMNAF_00522	2499	53.5	52.57	9.57
JJAGMNAF_00523	1944	98.5	96.13	22.50
JJAGMNAF_00524	1509	67.5	63.05	19.01
JJAGMNAF_00525	1743	62.5	61.92	16.16
JJAGMNAF_00526	3279	126.5	125.93	17.48
JJAGMNAF_00527	945	204.5	187.77	90.42
JJAGMNAF_00528	561	185.0	183.32	148.70
JJAGMNAF_00529	2179	72.0	70.05	14.63
JJAGMNAF_00530	307	11.0	9.63	14.28
JJAGMNAF_00531	3072	60.0	59.71	8.84
JJAGMNAF_00532	1554	22.0	19.78	5.79
JJAGMNAF_00533	1002	15.0	15.00	6.81
JJAGMNAF_00534	1143	10.5	10.29	4.10
JJAGMNAF_00535	2457	39.5	37.77	7.00
